"SerialID","Index","Datetime_UTC","Button Down","Button Up","Host Connected","End of File","Variable","Value"
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","152",2022-07-24 15:13:13,NA,NA,NA,NA,"Temperature",17.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","152",2022-07-24 15:13:13,NA,NA,NA,NA,"Lux",23101.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","153",2022-07-24 16:13:13,NA,NA,NA,NA,"Temperature",24.49
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","153",2022-07-24 16:13:13,NA,NA,NA,NA,"Lux",63447.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","154",2022-07-24 17:13:13,NA,NA,NA,NA,"Temperature",22.86
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","154",2022-07-24 17:13:13,NA,NA,NA,NA,"Lux",34048
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","155",2022-07-24 18:13:13,NA,NA,NA,NA,"Temperature",17.29
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","155",2022-07-24 18:13:13,NA,NA,NA,NA,"Lux",17756.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","156",2022-07-24 19:13:13,NA,NA,NA,NA,"Temperature",14.03
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","156",2022-07-24 19:13:13,NA,NA,NA,NA,"Lux",13578.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","157",2022-07-24 20:13:13,NA,NA,NA,NA,"Temperature",12.95
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","157",2022-07-24 20:13:13,NA,NA,NA,NA,"Lux",10700.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","158",2022-07-24 21:13:13,NA,NA,NA,NA,"Temperature",10.85
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","158",2022-07-24 21:13:13,NA,NA,NA,NA,"Lux",5698.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","159",2022-07-24 22:13:13,NA,NA,NA,NA,"Temperature",9.26
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","159",2022-07-24 22:13:13,NA,NA,NA,NA,"Lux",4820.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","160",2022-07-24 23:13:13,NA,NA,NA,NA,"Temperature",7.85
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","160",2022-07-24 23:13:13,NA,NA,NA,NA,"Lux",2373.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","161",2022-07-25 00:13:13,NA,NA,NA,NA,"Temperature",7.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","161",2022-07-25 00:13:13,NA,NA,NA,NA,"Lux",1306.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","162",2022-07-25 01:13:13,NA,NA,NA,NA,"Temperature",6.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","162",2022-07-25 01:13:13,NA,NA,NA,NA,"Lux",579.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","163",2022-07-25 02:13:13,NA,NA,NA,NA,"Temperature",6.39
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","163",2022-07-25 02:13:13,NA,NA,NA,NA,"Lux",206.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","164",2022-07-25 03:13:13,NA,NA,NA,NA,"Temperature",6.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","164",2022-07-25 03:13:13,NA,NA,NA,NA,"Lux",114.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","165",2022-07-25 04:13:13,NA,NA,NA,NA,"Temperature",6.69
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","165",2022-07-25 04:13:13,NA,NA,NA,NA,"Lux",130.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","166",2022-07-25 05:13:13,NA,NA,NA,NA,"Temperature",6.95
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","166",2022-07-25 05:13:13,NA,NA,NA,NA,"Lux",312.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","167",2022-07-25 06:13:13,NA,NA,NA,NA,"Temperature",7.25
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","167",2022-07-25 06:13:13,NA,NA,NA,NA,"Lux",621.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","168",2022-07-25 07:13:13,NA,NA,NA,NA,"Temperature",7.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","168",2022-07-25 07:13:13,NA,NA,NA,NA,"Lux",1710.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","169",2022-07-25 08:13:13,NA,NA,NA,NA,"Temperature",8.11
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","169",2022-07-25 08:13:13,NA,NA,NA,NA,"Lux",2571.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","170",2022-07-25 09:13:13,NA,NA,NA,NA,"Temperature",8.75
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","170",2022-07-25 09:13:13,NA,NA,NA,NA,"Lux",3150.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","171",2022-07-25 10:13:13,NA,NA,NA,NA,"Temperature",9.05
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","171",2022-07-25 10:13:13,NA,NA,NA,NA,"Lux",3937.28
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","172",2022-07-25 11:13:13,NA,NA,NA,NA,"Temperature",10.55
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","172",2022-07-25 11:13:13,NA,NA,NA,NA,"Lux",5836.8
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","173",2022-07-25 12:13:13,NA,NA,NA,NA,"Temperature",12.05
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","173",2022-07-25 12:13:13,NA,NA,NA,NA,"Lux",8299.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","174",2022-07-25 13:13:13,NA,NA,NA,NA,"Temperature",12.95
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","174",2022-07-25 13:13:13,NA,NA,NA,NA,"Lux",10109.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","175",2022-07-25 14:13:13,NA,NA,NA,NA,"Temperature",15.53
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","175",2022-07-25 14:13:13,NA,NA,NA,NA,"Lux",15119.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","176",2022-07-25 15:13:13,NA,NA,NA,NA,"Temperature",19.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","176",2022-07-25 15:13:13,NA,NA,NA,NA,"Lux",18990.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","177",2022-07-25 16:13:13,NA,NA,NA,NA,"Temperature",28.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","177",2022-07-25 16:13:13,NA,NA,NA,NA,"Lux",61952
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","178",2022-07-25 17:13:13,NA,NA,NA,NA,"Temperature",27.5
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","178",2022-07-25 17:13:13,NA,NA,NA,NA,"Lux",35102.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","179",2022-07-25 18:13:13,NA,NA,NA,NA,"Temperature",29.47
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","179",2022-07-25 18:13:13,NA,NA,NA,NA,"Lux",41912.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","180",2022-07-25 19:13:13,NA,NA,NA,NA,"Temperature",26.38
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","180",2022-07-25 19:13:13,NA,NA,NA,NA,"Lux",38277.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","181",2022-07-25 20:13:13,NA,NA,NA,NA,"Temperature",21.79
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","181",2022-07-25 20:13:13,NA,NA,NA,NA,"Lux",14627.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","182",2022-07-25 21:13:13,NA,NA,NA,NA,"Temperature",15.83
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","182",2022-07-25 21:13:13,NA,NA,NA,NA,"Lux",9136.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","183",2022-07-25 22:13:13,NA,NA,NA,NA,"Temperature",14.15
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","183",2022-07-25 22:13:13,NA,NA,NA,NA,"Lux",6000.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","184",2022-07-25 23:13:13,NA,NA,NA,NA,"Temperature",11.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","184",2022-07-25 23:13:13,NA,NA,NA,NA,"Lux",2873.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","185",2022-07-26 00:13:13,NA,NA,NA,NA,"Temperature",11.37
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","185",2022-07-26 00:13:13,NA,NA,NA,NA,"Lux",1329.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","186",2022-07-26 01:13:13,NA,NA,NA,NA,"Temperature",11.07
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","186",2022-07-26 01:13:13,NA,NA,NA,NA,"Lux",284.16
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","187",2022-07-26 02:13:13,NA,NA,NA,NA,"Temperature",11.11
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","187",2022-07-26 02:13:13,NA,NA,NA,NA,"Lux",78.42
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","188",2022-07-26 03:13:13,NA,NA,NA,NA,"Temperature",10.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","188",2022-07-26 03:13:13,NA,NA,NA,NA,"Lux",144.32
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","189",2022-07-26 04:13:13,NA,NA,NA,NA,"Temperature",9.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","189",2022-07-26 04:13:13,NA,NA,NA,NA,"Lux",225.68
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","190",2022-07-26 05:13:13,NA,NA,NA,NA,"Temperature",9.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","190",2022-07-26 05:13:13,NA,NA,NA,NA,"Lux",266.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","191",2022-07-26 06:13:13,NA,NA,NA,NA,"Temperature",10.94
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","191",2022-07-26 06:13:13,NA,NA,NA,NA,"Lux",605.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","192",2022-07-26 07:13:13,NA,NA,NA,NA,"Temperature",11.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","192",2022-07-26 07:13:13,NA,NA,NA,NA,"Lux",2067.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","193",2022-07-26 08:13:13,NA,NA,NA,NA,"Temperature",9.74
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","193",2022-07-26 08:13:13,NA,NA,NA,NA,"Lux",1047.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","194",2022-07-26 09:13:13,NA,NA,NA,NA,"Temperature",12.18
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","194",2022-07-26 09:13:13,NA,NA,NA,NA,"Lux",10782.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","195",2022-07-26 10:13:13,NA,NA,NA,NA,"Temperature",11.71
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","195",2022-07-26 10:13:13,NA,NA,NA,NA,"Lux",9917.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","196",2022-07-26 11:13:13,NA,NA,NA,NA,"Temperature",15.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","196",2022-07-26 11:13:13,NA,NA,NA,NA,"Lux",6041.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","197",2022-07-26 12:13:13,NA,NA,NA,NA,"Temperature",18.49
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","197",2022-07-26 12:13:13,NA,NA,NA,NA,"Lux",14755.84
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","198",2022-07-26 13:13:13,NA,NA,NA,NA,"Temperature",21.58
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","198",2022-07-26 13:13:13,NA,NA,NA,NA,"Lux",18984.96
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","199",2022-07-26 14:13:13,NA,NA,NA,NA,"Temperature",22.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","199",2022-07-26 14:13:13,NA,NA,NA,NA,"Lux",12738.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","200",2022-07-26 15:13:13,NA,NA,NA,NA,"Temperature",22.31
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","200",2022-07-26 15:13:13,NA,NA,NA,NA,"Lux",16389.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","201",2022-07-26 16:13:13,NA,NA,NA,NA,"Temperature",22.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","201",2022-07-26 16:13:13,NA,NA,NA,NA,"Lux",47493.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","202",2022-07-26 17:13:13,NA,NA,NA,NA,"Temperature",20.5
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","202",2022-07-26 17:13:13,NA,NA,NA,NA,"Lux",11392
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","203",2022-07-26 18:13:13,NA,NA,NA,NA,"Temperature",28.57
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","203",2022-07-26 18:13:13,NA,NA,NA,NA,"Lux",52797.44
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","204",2022-07-26 19:13:13,NA,NA,NA,NA,"Temperature",20.5
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","204",2022-07-26 19:13:13,NA,NA,NA,NA,"Lux",12948.48
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","205",2022-07-26 20:13:13,NA,NA,NA,NA,"Temperature",19.56
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","205",2022-07-26 20:13:13,NA,NA,NA,NA,"Lux",23562.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","206",2022-07-26 21:13:13,NA,NA,NA,NA,"Temperature",15.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","206",2022-07-26 21:13:13,NA,NA,NA,NA,"Lux",7654.4
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","207",2022-07-26 22:13:13,NA,NA,NA,NA,"Temperature",13.6
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","207",2022-07-26 22:13:13,NA,NA,NA,NA,"Lux",3728.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","208",2022-07-26 23:13:13,NA,NA,NA,NA,"Temperature",9.39
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","208",2022-07-26 23:13:13,NA,NA,NA,NA,"Lux",2339.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","209",2022-07-27 00:13:13,NA,NA,NA,NA,"Temperature",8.88
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","209",2022-07-27 00:13:13,NA,NA,NA,NA,"Lux",864.64
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","210",2022-07-27 01:13:13,NA,NA,NA,NA,"Temperature",7.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","210",2022-07-27 01:13:13,NA,NA,NA,NA,"Lux",369.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","211",2022-07-27 02:13:13,NA,NA,NA,NA,"Temperature",7.2
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","211",2022-07-27 02:13:13,NA,NA,NA,NA,"Lux",221.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","212",2022-07-27 03:13:13,NA,NA,NA,NA,"Temperature",6.52
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","212",2022-07-27 03:13:13,NA,NA,NA,NA,"Lux",116.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","213",2022-07-27 04:13:13,NA,NA,NA,NA,"Temperature",6.13
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","213",2022-07-27 04:13:13,NA,NA,NA,NA,"Lux",188.08
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","214",2022-07-27 05:13:13,NA,NA,NA,NA,"Temperature",5.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","214",2022-07-27 05:13:13,NA,NA,NA,NA,"Lux",570.24
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","215",2022-07-27 06:13:13,NA,NA,NA,NA,"Temperature",3.34
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","215",2022-07-27 06:13:13,NA,NA,NA,NA,"Lux",1151.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","216",2022-07-27 07:13:13,NA,NA,NA,NA,"Temperature",7.72
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","216",2022-07-27 07:13:13,NA,NA,NA,NA,"Lux",2224
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","217",2022-07-27 08:13:13,NA,NA,NA,NA,"Temperature",8.36
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","217",2022-07-27 08:13:13,NA,NA,NA,NA,"Lux",2853.12
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","218",2022-07-27 09:13:13,NA,NA,NA,NA,"Temperature",10.46
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","218",2022-07-27 09:13:13,NA,NA,NA,NA,"Lux",8576
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","219",2022-07-27 10:13:13,NA,NA,NA,NA,"Temperature",10.89
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","219",2022-07-27 10:13:13,NA,NA,NA,NA,"Lux",9745.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","220",2022-07-27 11:13:13,NA,NA,NA,NA,"Temperature",10.04
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","220",2022-07-27 11:13:13,NA,NA,NA,NA,"Lux",7889.92
"users/egallois/groundtruthing/10082022_HOBO_Pendants/21420210 2022-08-10 16_16_50 MDT (Data MDT)(1).csv","221",2022-07-27 12:13:13,NA,NA,NA,NA,"Temperature",12.48
