"","Latitude","Longitude","Elevation","Canopy_Height_cm","SampleYear","Site","Species","...8","SampleDate","SampleID","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","biovolume","Match","SampleSite","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleID_standard"
"612",NA,NA,NA,111,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 15",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Pika Camp",NA,2013-08-13,2013,3.3,NA,NA,"KLSPC15"
"613",NA,NA,NA,77,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 2",453,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,7778463,"KL-SPC 2","Pika Camp",NA,2013-08-13,2013,3,NA,NA,"KLSPC2"
"614",NA,NA,NA,118,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 3",447,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,17880894,"KL-SPC 3","Pika Camp",NA,2013-08-13,2013,5.9,NA,NA,"KLSPC3"
"615",NA,NA,NA,95,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 4",462,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.5,6802950,"#N/A","Pika Camp",NA,2013-08-13,2013,3.6,NA,NA,"KLSPC4"
"616",NA,NA,NA,220,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 5",NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Pika Camp",NA,2013-08-13,2013,4.5,NA,NA,"KLSPC5"
"617",NA,NA,NA,42,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 6",194,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,879984,"#N/A","Pika Camp",NA,2013-08-13,2013,1,NA,NA,"KLSPC6"
"618",NA,NA,NA,51,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 7",NA,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Pika Camp",NA,2013-08-13,2013,1.1,NA,NA,"KLSPC7"
"619",NA,NA,NA,62,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 8",466,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,8147544,"KL-SPC 8","Pika Camp",NA,2013-08-13,2013,2.5,NA,NA,"KLSPC8"
"620",NA,NA,NA,48,2013,"Kluane",NA,NA,2013-08-11,"KL-SPC 9",374,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,6355008,"KL-SPC 9","Pika Camp",NA,2013-08-13,2013,1,NA,NA,"KLSPC9"
"621",NA,NA,NA,163,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 1",275,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.5,7978850,"KL-SRC 1","Pika Camp",NA,2013-08-13,2013,6.5,NA,NA,"KLSRC1"
"622",NA,NA,NA,69,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 10",178,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.5,2910834,"KL-SRC 10","Pika Camp",NA,2013-08-13,2013,2.7,NA,NA,"KLSRC10"
"623",NA,NA,NA,137,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 11",327,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.5,12902112,"KL-SRC 11","Pika Camp",NA,2013-08-13,2013,4.7,NA,NA,"KLSRC11"
"624",NA,NA,NA,161,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 12",325,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.5,20616050,"#N/A","Pika Camp",NA,2013-08-13,2013,5.5,NA,NA,"KLSRC12"
"625",NA,NA,NA,138,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 13",202,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,3735384,"KL-SRC 13","Pika Camp",NA,2013-08-13,2013,2.6,NA,NA,"KLSRC13"
"626",NA,NA,NA,193,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 14",215,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,6182755,"#N/A","Pika Camp",NA,2013-08-13,2013,5.4,NA,NA,"KLSRC14"
"627",NA,NA,NA,178,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 15",510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Pika Camp",NA,2013-08-13,2013,6.1,NA,NA,"KLSRC15"
"628",NA,NA,NA,146,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 3",184,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.5,4540016,"#N/A","Pika Camp",NA,2013-08-13,2013,7.1,NA,NA,"KLSRC3"
"629",NA,NA,NA,134,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 4",NA,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"#N/A","Pika Camp",NA,2013-08-13,2013,7.7,NA,NA,"KLSRC4"
"630",NA,NA,NA,118,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 5",156,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,1362192,"#N/A","Pika Camp",NA,2013-08-13,2013,3.9,NA,NA,"KLSRC5"
"631",NA,NA,NA,155,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 7",198,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,5462820,"KL-SRC 7","Pika Camp",NA,2013-08-13,2013,5.5,NA,NA,"KLSRC7"
"632",NA,NA,NA,38,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 8",112,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,331968,"#N/A","Pika Camp",NA,2013-08-13,2013,2.4,NA,NA,"KLSRC8"
"633",NA,NA,NA,53,2013,"Kluane",NA,NA,2013-08-11,"KL-SRC 9",179,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.5,1271258,"#N/A","Pika Camp",NA,2013-08-13,2013,2.4,NA,NA,"KLSRC9"
"634",NA,NA,NA,58,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 11",128,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.5,734976,"KL-SPE 11","Pika Camp",NA,2013-08-13,2013,1.6,NA,NA,"KLSPE11"
"635",NA,NA,NA,41,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 12",37,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,124394,"KL-SPE 12","Pika Camp",NA,2013-08-13,2013,1.9,NA,NA,"KLSPE12"
"636",NA,NA,NA,72,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 14",184,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,1854720,"KL-SPE 14","Pika Camp",NA,2013-08-13,2013,2.4,NA,NA,"KLSPE14"
"637",NA,NA,NA,27,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 15",136,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.5,378216,"KL-SPE 15","Pika Camp",NA,2013-08-13,2013,1.3,NA,NA,"KLSPE15"
"638",NA,NA,NA,46,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 2",227,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.5,1775140,"KL-SPE 2","Pika Camp",NA,2013-08-13,2013,2.8,NA,NA,"KLSPE2"
"639",NA,NA,NA,44,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 3",118,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5,576312,"KL-SPE 3","Pika Camp",NA,2013-08-13,2013,2.1,NA,NA,"KLSPE3"
"640",NA,NA,NA,52,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 4",218,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.5,1961128,"KL-SPE 4","Pika Camp",NA,2013-08-13,2013,2.4,NA,NA,"KLSPE4"
"641",NA,NA,NA,35,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 5",108,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.5,2143260,"KL-SPE 5","Pika Camp",NA,2013-08-13,2013,0.9,NA,NA,"KLSPE5"
"642",NA,NA,NA,37,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 6",54,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,79920,"KL-SPE 6","Pika Camp",NA,2013-08-13,2013,0.5,NA,NA,"KLSPE6"
"643",NA,NA,NA,66,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 7",274,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,3146616,"KL-SPE 7","Pika Camp",NA,2013-08-13,2013,1.7,NA,NA,"KLSPE7"
"644",NA,NA,NA,47,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 8",262,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,1822472,"KL-SPE 8","Pika Camp",NA,2013-08-13,2013,1.3,NA,NA,"KLSPE8"
"645",NA,NA,NA,58,2013,"Kluane",NA,NA,2013-08-10,"KL-SPE 9",259,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,3770522,"KL-SPE 9","Pika Camp",NA,2013-08-13,2013,2.4,NA,NA,"KLSPE9"
"646",NA,NA,NA,43,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 1",145,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.5,573620,"#N/A","Pika Camp",NA,2013-08-13,2013,NA,NA,NA,"KLSRE1"
"647",NA,NA,NA,34,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 11",62,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,118048,"KL-SRE 11","Pika Camp",NA,2013-08-13,2013,1.1,NA,NA,"KLSRE11"
"648",NA,NA,NA,36,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 12",46,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,44712,"#N/A","Pika Camp",NA,2013-08-13,2013,1.1,NA,NA,"KLSRE12"
"649",NA,NA,NA,43,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 13",130,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.5,497510,"KL-SRE 13","Pika Camp",NA,2013-08-13,2013,1.4,NA,NA,"KLSRE13"
"650",NA,NA,NA,35,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 14",62,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,308140,"KL-SRE 14","Pika Camp",NA,2013-08-13,2013,1.7,NA,NA,"KLSRE14"
"651",NA,NA,NA,48,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 15",119,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,394128,"KL-SRE 15","Pika Camp",NA,2013-08-13,2013,1.9,NA,NA,"KLSRE15"
"652",NA,NA,NA,49,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 3",48,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.5,91728,"#N/A","Pika Camp",NA,2013-08-13,2013,1.4,NA,NA,"KLSRE3"
"653",NA,NA,NA,36,2013,"Kluane",NA,NA,2013-08-10,"KL-SRE 5",60,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,90720,"#N/A","Pika Camp",NA,2013-08-13,2013,1.2,NA,NA,"KLSRE5"
"654",60.975735,-138.40954,1491.53833,193,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",60.975735,-138.40954,1491.53833,144,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",60.975506,-138.41125,1499.96008,98,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",60.975506,-138.41125,1499.96008,42,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",60.975506,-138.41125,1499.96008,NA,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",60.975678,-138.41045,1494.2981,119,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",60.975678,-138.41045,1494.2981,95,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",60.971991,-138.41205,1544.61121,136,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",60.971991,-138.41205,1544.61121,159,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663",60.971827,-138.41133,1548.37317,183,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",60.971827,-138.41133,1548.37317,156,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665",60.971533,-138.41106,1548.13977,74,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",60.971533,-138.41106,1548.13977,103,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",60.967378,-138.41262,1613.66736,110,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",60.967378,-138.41262,1613.66736,92,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669",60.967791,-138.41507,1617.96118,130,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",60.967791,-138.41507,1617.96118,104,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",60.967791,-138.41507,1617.96118,119,1,"Kluane","Salix pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672",60.968283,-138.41532,1610.35791,93,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",60.968283,-138.41532,1610.35791,102,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",60.95577797,-138.417823,1857.953247,8.5,1,"Kluane","Salix arctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",60.95577797,-138.417823,1857.953247,18.5,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",60.95746399,-138.422919,1828.307861,6.7,1,"Kluane","Salix arctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",60.95746399,-138.422919,1828.307861,58,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",60.96269396,-138.418073,1719.637207,6.8,1,"Kluane","Salix arctica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",60.96269396,-138.418073,1719.637207,69,1,"Kluane","Salix richardsonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",61.10549,-138.6618,1693,2.3,2,"Kluane","Salix arctica",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",61.10549,-138.6618,1693,3,2,"Kluane","Salix arctica",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",61.10549,-138.6618,1693,4,2,"Kluane","Salix arctica",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",61.10549,-138.6618,1693,1.9,2,"Kluane","Salix arctica",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",61.10549,-138.6618,1693,2.6,2,"Kluane","Salix arctica",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",61.10549,-138.6618,1693,4.5,2,"Kluane","Salix arctica",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",61.10549,-138.6618,1693,2.9,2,"Kluane","Salix arctica",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",61.10549,-138.6618,1693,4.1,2,"Kluane","Salix arctica",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",61.10549,-138.6618,1693,5.8,2,"Kluane","Salix arctica",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",61.10549,-138.6618,1693,6.4,2,"Kluane","Salix arctica",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",69.57645,-138.994435,49,8,3,"Qikiqtaruk","Salix arctica",77,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",69.57645,-138.994435,49,9.8,3,"Qikiqtaruk","Salix arctica",78,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",69.57645,-138.994435,49,6.1,3,"Qikiqtaruk","Salix arctica",79,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",69.57645,-138.994435,49,4.4,3,"Qikiqtaruk","Salix arctica",80,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",69.57645,-138.994435,49,16.2,3,"Qikiqtaruk","Salix arctica",81,2015-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",69.57677,138.90984,29,8.1,3,"Qikiqtaruk","Salix arctica",82,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",69.57677,138.90984,29,16.4,3,"Qikiqtaruk","Salix arctica",83,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",69.57677,138.90984,29,9.2,3,"Qikiqtaruk","Salix arctica",84,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",69.57677,138.90984,29,11.6,3,"Qikiqtaruk","Salix arctica",85,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",69.57677,138.90984,29,18.8,3,"Qikiqtaruk","Salix arctica",86,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",69.56985,138.89821,-4,14,3,"Qikiqtaruk","Salix arctica",87,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",69.56985,138.89821,-4,18.3,3,"Qikiqtaruk","Salix arctica",88,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",69.56985,138.89821,-4,15.2,3,"Qikiqtaruk","Salix arctica",89,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",69.56985,138.89821,-4,17.6,3,"Qikiqtaruk","Salix arctica",90,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",69.56985,138.89821,-4,19.8,3,"Qikiqtaruk","Salix arctica",91,2015-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",69.57632,138.86952,59,6,3,"Qikiqtaruk","Salix arctica",92,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",69.57632,138.86952,59,10.3,3,"Qikiqtaruk","Salix arctica",93,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",69.57632,138.86952,59,7.4,3,"Qikiqtaruk","Salix arctica",94,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",69.57632,138.86952,59,2.5,3,"Qikiqtaruk","Salix arctica",95,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",69.57632,138.86952,59,5.8,3,"Qikiqtaruk","Salix arctica",96,2015-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",69.57645,-138.994435,49,5.6,4,"Qikiqtaruk","Salix arctica",117,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",69.57645,-138.994435,49,3.2,4,"Qikiqtaruk","Salix arctica",118,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",69.57645,-138.994435,49,7.2,4,"Qikiqtaruk","Salix arctica",119,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",69.57645,-138.994435,49,5,4,"Qikiqtaruk","Salix arctica",120,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",69.57645,-138.994435,49,4.6,4,"Qikiqtaruk","Salix arctica",121,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",69.56985,138.89821,-4,11.6,4,"Qikiqtaruk","Salix arctica",122,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",69.56985,138.89821,-4,14.1,4,"Qikiqtaruk","Salix arctica",123,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",69.56985,138.89821,-4,14.3,4,"Qikiqtaruk","Salix arctica",124,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",69.56985,138.89821,-4,18,4,"Qikiqtaruk","Salix arctica",125,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",69.56985,138.89821,-4,13.9,4,"Qikiqtaruk","Salix arctica",126,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",61.21649,-138.28606,1631,8.5,4,"Kluane","Salix arctica",127,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",61.21649,-138.28606,1631,6.7,4,"Kluane","Salix arctica",128,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",61.21649,-138.28606,1631,2.8,4,"Kluane","Salix arctica",129,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",61.21649,-138.28606,1631,5.9,4,"Kluane","Salix arctica",130,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",61.21649,-138.28606,1631,4.1,4,"Kluane","Salix arctica",131,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",61.219,-138.28477,1577,6.7,4,"Kluane","Salix arctica",132,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
