"","Species","Latitude","Longitude","Elevation","Site","SampleDate","Canopy_Height_cm","SampleID","Width_cm","Width_2_cm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Length_1_mm","Length_2_mm","Length_3_mm","Stem_diameter","mean_stem_elong","mean_leaf_length","mean_width","Match","Date_propagated","Date_planted","Year_planted","Mother_LS","Cutting_length","Cutting_diameter","SampleYear"
"788",NA,NA,NA,NA,"Kluane Plateau",2016-07-08,12,"KP16BN2",417,395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16BN2",NA,0016-07-09,2016,65,25.1,12.2,2016
"789",NA,NA,NA,NA,"Kluane Plateau",2016-07-08,78,"KP16BN3",314,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KP16BN3",NA,0016-07-09,2016,17,41.2,11.5,2016
"790",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,23,"HE16SP1",39,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP1",0016-07-11,0016-08-06,2016,9,43,NA,2016
"791",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,26,"HE16SP2",39,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP2",0016-07-11,0016-08-06,2016,9,37,NA,2016
"792",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,24,"HE16SP3",36,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP3",0016-07-11,0016-08-06,2016,10,49,NA,2016
"793",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,35,"HE16SP4",43,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP4",0016-07-11,0016-08-06,2016,10,51,NA,2016
"794",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,29,"HE16SP5",55,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP5",0016-07-11,0016-08-06,2016,9,62,NA,2016
"795",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,71,"HE16SP6",496,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP6",0016-07-11,0016-08-06,2016,23,57,NA,2016
"796",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,55,"HE16SP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP7",0016-07-11,0016-08-06,2016,21,50,NA,2016
"797",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,34,"HE16SP8",184,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP8",0016-07-11,0016-08-06,2016,9,31,NA,2016
"798",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,53,"HE16SP9",222,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP9",0016-07-11,0016-08-06,2016,11,41,NA,2016
"799",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,40,"HE16SP10",232,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SP10",0016-07-11,0016-08-06,2016,25,59,NA,2016
"800",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,88,"HE16SR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR1",0016-07-11,0016-08-06,2016,20,57,NA,2016
"801",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,52,"HE16SR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR2",0016-07-11,0016-08-06,2016,15,45,NA,2016
"802",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,72,"HE16SR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR3",0016-07-11,0016-08-06,2016,18,55,NA,2016
"803",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,52,"HE16SR4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR4",0016-07-11,0016-08-06,2016,15,43,NA,2016
"804",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,44,"HE16SR5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR5",0016-07-11,0016-08-06,2016,20,35,NA,2016
"805",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,60,"HE16SR6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR6",0016-07-11,0016-08-06,2016,17,48,NA,2016
"806",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,67,"HE16SR7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR7",0016-07-11,0016-08-06,2016,29,46,NA,2016
"807",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,68,"HE16SR8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR8",0016-07-11,0016-08-06,2016,23,47,NA,2016
"808",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,61,"HE16SR9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR9",0016-07-11,0016-08-06,2016,20,49,NA,2016
"809",NA,NA,NA,NA,"Qikiqtaruk",2016-07-11,45,"HE16SR10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR10",0016-07-11,0016-08-06,2016,21,41,NA,2016
"810",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,15,"HE16SP11",90,44,68,56,NA,39,35,NA,NA,NA,NA,NA,"HE16SP11",0016-07-24,0016-08-06,2016,7,26.6,5,2016
"811",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,17,"HE16SP12",40,47,40,38,NA,38,42,NA,NA,NA,NA,NA,"HE16SP12",0016-07-24,0016-08-06,2016,7,18.3,4.6,2016
"812",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,23,"HE16SP13",100,59,30,21,NA,36,50,NA,NA,NA,NA,NA,"HE16SP13",0016-07-24,0016-08-06,2016,7,25.1,7.1,2016
"813",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,19,"HE16SP14",84,72,20,18,NA,35,38,NA,NA,NA,NA,NA,"HE16SP14",0016-07-24,0016-08-06,2016,9,25.6,5.9,2016
"814",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,19,"HE16SP15",111,72,35,15,NA,43,41,NA,NA,NA,NA,NA,"HE16SP15",0016-07-24,0016-08-06,2016,7,19.9,6.6,2016
"815",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,21,"HE16SP16",194,153,54,53,NA,42,41,NA,NA,NA,NA,NA,"HE16SP16",0016-07-24,0016-08-06,2016,10.5,31.5,9,2016
"816",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,28.5,"HE16SP17",188,155,40,42,NA,33,33,NA,NA,NA,NA,NA,"HE16SP17",0016-07-24,0016-08-06,2016,7.3,30.4,7.4,2016
"817",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,39,"HE16SP18",281,175,49,76,NA,47,48,NA,NA,NA,NA,NA,"HE16SP18",0016-07-24,0016-08-06,2016,10.9,35,8.6,2016
"818",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,13,"HE16SP19",59,46,105,57,NA,57,49,NA,NA,NA,NA,NA,"HE16SP19",0016-07-24,0016-08-06,2016,10.6,31.4,7.1,2016
"819",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,26.5,"HE16SP20",230,130,22,26,NA,46,46,NA,NA,NA,NA,NA,"HE16SP20",0016-07-24,0016-08-06,2016,7.9,38.2,5.9,2016
"820",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,25,"HE16SA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sa1",0016-07-24,0016-08-06,2016,8,31.6,5.7,2016
"821",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,6,"HE16SA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sa2",0016-07-24,0016-08-06,2016,18,15.3,9.7,2016
"822",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,8,"HE16SA3",172,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sa3",0016-07-24,0016-08-06,2016,10,18.1,7,2016
"823",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,8,"HE16SA4",92,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sa4",0016-07-24,0016-08-06,2016,39,22.5,8.2,2016
"824",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,10,"HE16SA5",235,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sa5",0016-07-24,0016-08-06,2016,6.9,26.9,6.9,2016
"825",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,124,"HE16SR11",NA,764,121,100,NA,61,61,NA,NA,NA,NA,NA,"HE16Sr11",0016-07-24,0016-08-09,2016,31.8,34,11,2016
"826",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,68,"HE16SR12",427,237,105,50,NA,47,43,NA,NA,NA,NA,NA,"HE16Sr12",0016-07-24,0016-08-09,2016,24,39.2,8.8,2016
"827",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,70,"HE16SR13",491,284,60,71,NA,45,54,NA,NA,NA,NA,NA,"HE16Sr13",0016-07-24,0016-08-09,2016,27,28.7,9.3,2016
"828",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,34,"HE16SR14",206,147,30,24,NA,44,40,NA,NA,NA,NA,NA,"HE16Sr14",0016-07-24,0016-08-09,2016,16,28.2,8.7,2016
"829",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,38,"HE16SR15",232,150,24,25,NA,40,35,NA,NA,NA,NA,NA,"HE16Sr15",0016-07-24,0016-08-09,2016,18,32.1,10.2,2016
"830",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,67,"HE16SR16",331,220,95,48,NA,47,46,NA,NA,NA,NA,NA,"HE16SR16",0016-07-24,0016-08-09,2016,33,31.2,11.2,2016
"831",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,65,"HE16SR17",229,221,65,63,NA,104,89,NA,NA,NA,NA,NA,"HE16SR17",0016-07-24,0016-08-09,2016,26.6,36.5,10.9,2016
"832",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,59,"HE16SR18",183,155,270,277,NA,82,81,NA,NA,NA,NA,NA,"HE16SR18",0016-07-24,0016-08-09,2016,20.3,36.7,9.6,2016
"833",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,62,"HE16SR19",403,624,172,151,NA,58,62,NA,NA,NA,NA,NA,"HE16SR19",0016-07-24,0016-08-09,2016,21.7,33.6,10,2016
"834",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,33,"HE16SR20",132,188,61,67,NA,50,48,NA,NA,NA,NA,NA,"HE16SR20",0016-07-24,0016-08-09,2016,9,38,7.1,2016
"835",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,8,"HE16SA6",60,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA6",0016-07-24,0016-08-06,2016,8,20.2,7.7,2016
"836",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,11,"HE16SA7",56,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA7",0016-07-24,0016-08-06,2016,6,27.6,6.1,2016
"837",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,7,"HE16SA8",86,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA8",0016-07-24,0016-08-06,2016,6.8,26.3,7,2016
"838",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,7,"HE16SA9",127,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA9",0016-07-24,0016-08-06,2016,8.6,30.2,8.3,2016
"839",NA,NA,NA,NA,"Qikiqtaruk",2016-07-23,6,"HE16SA10",40,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA10",0016-07-24,0016-08-06,2016,23.6,20.8,6.2,2016
"840",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,39,"HE16SP21",217,277,124,49,NA,48,52,NA,NA,NA,NA,NA,"HE16SP21",0016-07-25,0016-08-06,2016,16.9,45.2,11.9,2016
"841",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,87,"HE16SP22",98,151,90,105,NA,78,81,NA,NA,NA,NA,NA,"HE16SP22",0016-07-25,0016-08-06,2016,11.3,49.5,10.2,2016
"842",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,55,"HE16SP23",1005,462,112,103,NA,50,48,NA,NA,NA,NA,NA,"HE16SP23",0016-07-25,0016-08-06,2016,12,46.4,9.3,2016
"843",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,77,"HE16SP24",515,306,205,66,NA,62,46,NA,NA,NA,NA,NA,"HE16SP24",0016-07-25,0016-08-06,2016,15.6,44.9,8.8,2016
"844",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,83,"HE16SP25",238,283,81,137,NA,53,51,NA,NA,NA,NA,NA,"HE16SP25",0016-07-25,0016-08-06,2016,14.9,47.2,13.6,2016
"845",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,91,"HE16SP26",367,568,109,88,NA,66,67,NA,NA,NA,NA,NA,"HE16SP26",0016-07-25,0016-08-06,2016,12.7,35.2,9.8,2016
"846",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,39,"HE16SP27",141,89,31,38,NA,40,42,NA,NA,NA,NA,NA,"HE16SP27",0016-07-25,0016-08-06,2016,12.9,36,11.5,2016
"847",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,35,"HE16SP28",NA,NA,79,38,NA,54,49,NA,NA,NA,NA,NA,"HE16SP28",0016-07-25,0016-08-06,2016,8.1,20.5,8.8,2016
"848",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,53,"HE16SP29",652,426,166,156,NA,51,55,NA,NA,NA,NA,NA,"HE16SP29",0016-07-25,0016-08-06,2016,13,44.5,12.1,2016
"849",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,52,"HE16SP30",428,402,181,260,NA,97,76,NA,NA,NA,NA,NA,"HE16SP30",0016-07-25,0016-08-06,2016,15.6,46.5,12.9,2016
"850",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,69,"HE16SR21",115,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR21",0016-07-25,0016-08-06,2016,20,35.6,8.5,2016
"851",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,77,"HE16SR22",120,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR22",0016-07-25,0016-08-06,2016,15,34.7,10.1,2016
"852",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,62,"HE16SR23",157,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR23",0016-07-25,0016-08-06,2016,24,39.1,8.5,2016
"853",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,61,"HE16SR24",75,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR24",0016-07-25,0016-08-06,2016,17,31.3,9.5,2016
"854",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,29,"HE16SR25",68,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR25",0016-07-25,0016-08-06,2016,25,22.5,7.4,2016
"855",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,35,"HE16SR26",110,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sr26",0016-07-25,0016-08-06,2016,10,25.2,8.8,2016
"856",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,25,"HE16SR27",127,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sr27",0016-07-25,0016-08-06,2016,15,30.4,8.2,2016
"857",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,30,"HE16SR28",106,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sr28",0016-07-25,0016-08-06,2016,19,24,8,2016
"858",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,38,"HE16SR29",126,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sr29",0016-07-25,0016-08-06,2016,19,30.5,9.5,2016
"859",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,31,"HE16SR30",82,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16Sr30",0016-07-25,0016-08-06,2016,15,34.1,7.7,2016
"860",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,8,"HE16SA11",44,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA11",0016-07-25,0016-08-06,2016,9,28,8.4,2016
"861",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,12,"HE16SA12",54,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA12",0016-07-25,0016-08-06,2016,7,15.6,7.7,2016
"862",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,8.5,"HE16SA13",44,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA13",0016-07-25,0016-08-06,2016,5,24,3.5,2016
"863",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,12,"HE16SA14",39,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA14",0016-07-25,0016-08-06,2016,5.1,19.1,5.7,2016
"864",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,11,"HE16SA15",99,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA15",0016-07-25,0016-08-06,2016,4.8,21.6,3.7,2016
"865",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,8.5,"HE16SA16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA16",0016-07-25,0016-08-06,2016,5.2,20.8,3.4,2016
"866",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,6.5,"HE16SA17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA17",0016-07-25,0016-08-06,2016,6.5,32.4,7.7,2016
"867",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,6.5,"HE16SA18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA18",0016-07-25,0016-08-06,2016,6.5,25,5.7,2016
"868",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,9,"HE16SA19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA19",0016-07-25,0016-08-06,2016,9.7,27.1,9.2,2016
"869",NA,NA,NA,NA,"Qikiqtaruk",2016-07-24,9.5,"HE16SA20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SA20",0016-07-25,0016-08-06,2016,10,19.1,5.8,2016
"870",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,106,"KP16SP41",179,73,151,145,NA,74,81,NA,NA,NA,NA,NA,"KP16SP41",NA,0016-08-08,2016,34,50.8,7.6,2016
"871",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,99.5,"KP16SP42",248,251,121,140,NA,52,55,NA,NA,NA,NA,NA,"KP16SP42",NA,0016-08-08,2016,25,42,9.8,2016
"872",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,73,"KP16SP43",251,162,87,263,NA,66,62,NA,NA,NA,NA,NA,"KP16SP43",NA,0016-08-08,2016,17,47.5,8.3,2016
"873",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,127,"KP16SP44",256,191,65,115,NA,86,87,NA,NA,NA,NA,NA,"KP16SP44",NA,0016-08-08,2016,34,41.9,7.4,2016
"874",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,93,"KP16SP45",185,154,135,141,NA,59,54,NA,NA,NA,NA,NA,"KP16SP45",NA,0016-08-08,2016,24,41.1,8.7,2016
"875",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,140,"KP16SP46",276,273,12.6,18.7,NA,9.4,8.7,NA,NA,NA,NA,NA,"KP16SP46",NA,0016-08-08,2016,37,42.9,10.3,2016
"876",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,108,"KP16SP47",279,190,13.3,13.2,NA,8.1,7.3,NA,NA,NA,NA,NA,"KP16SP47",NA,0016-08-08,2016,29.1,32.5,14.9,2016
"877",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,52,"KP16SP48",118,107,8,13.7,NA,3.1,4.3,NA,NA,NA,NA,NA,"KP16SP48",NA,0016-08-08,2016,19.5,36.2,11.6,2016
"878",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,101,"KP16SP49",310,226,12.3,7.4,NA,6.3,5.8,NA,NA,NA,NA,NA,"KP16SP49",NA,0016-08-08,2016,43.8,36.4,11,2016
"879",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,58,"KP16SP50",132,212,16.6,13.9,NA,6.8,7.1,NA,NA,NA,NA,NA,"KP16SP50",NA,0016-08-08,2016,22.7,41.5,13.4,2016
"880",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,150,"KP16SP51",146,121,121,85,NA,75,77,NA,NA,NA,NA,NA,"KP16SP51",NA,0016-08-09,2016,26,42.3,12.4,2016
"881",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,37,"KP16SP52",193,97,110,140,NA,61,72,NA,NA,NA,NA,NA,"KP16SP52",NA,0016-08-09,2016,19,35,8.1,2016
"882",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,112,"KP16SP53",264,257,136,148,NA,65,72,NA,NA,NA,NA,NA,"KP16SP53",NA,0016-08-09,2016,39,30.5,7,2016
"883",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,29,"KP16SP54",87,68,82,120,NA,45,58,NA,NA,NA,NA,NA,"KP16SP54",NA,0016-08-09,2016,17,25.4,6.9,2016
"884",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,40,"KP16SP55",76,65,71,93,NA,45,51,NA,NA,NA,NA,NA,"KP16SP55",NA,0016-08-09,2016,9,35.2,9.4,2016
"885",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,107,"KP16SP56",159,148,8,3.1,NA,6.2,5.9,NA,NA,NA,NA,NA,"KP16SP56",NA,0016-08-09,2016,33,41.2,10.8,2016
"886",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,47,"KP16SP57",184,184,7.2,7.5,NA,6.3,6.2,NA,NA,NA,NA,NA,"KP16SP57",NA,0016-08-09,2016,15.1,34.8,7.9,2016
"887",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,26,"KP16SP58",85,63,3.6,4,NA,5.4,4.7,NA,NA,NA,NA,NA,"KP16SP58",NA,0016-08-09,2016,8.8,35.1,9.5,2016
"888",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,41,"KP16SP59",146,102,3.9,5.5,NA,4.9,4.6,NA,NA,NA,NA,NA,"KP16SP59",NA,0016-08-09,2016,15.2,47.5,10.4,2016
"889",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,87,"KP16SP60",354,338,9.8,13.4,NA,7.2,6.6,NA,NA,NA,NA,NA,"KP16SP60",NA,0016-08-09,2016,31.7,37.8,18.6,2016
"890",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,141,"KP16SR41",102,81,131,142,NA,61,63,NA,NA,NA,NA,NA,"KP16SR41",NA,0016-08-09,2016,32,43.4,9.1,2016
"891",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,108,"KP16SR42",154,186,119,138,NA,72,75,NA,NA,NA,NA,NA,"KP16SR42",NA,0016-08-09,2016,37,38.5,11.4,2016
"892",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,111,"KP16SR43",272,250,132,162,NA,71,85,NA,NA,NA,NA,NA,"KP16SR43",NA,0016-08-09,2016,61,51.6,10.3,2016
"893",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,66,"KP16SR44",222,187,207,109,NA,66,71,NA,NA,NA,NA,NA,"KP16SR44",NA,0016-08-09,2016,34,43.5,12.7,2016
"894",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,76,"KP16SR45",206,207,96,105,NA,62,59,NA,NA,NA,NA,NA,"KP16SR45",NA,0016-08-09,2016,44,43.4,11.3,2016
"895",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,124.5,"KP16SR46",245,193,14.5,14.5,NA,6.5,6.9,NA,NA,NA,NA,NA,"KP16SR46",NA,0016-08-09,2016,64.1,54.8,14.3,2016
"896",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,116,"KP16SR47",193,179,9.4,15.6,NA,8.5,9.3,NA,NA,NA,NA,NA,"KP16SR47",NA,0016-08-09,2016,33.5,35.4,11.2,2016
"897",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,61,"KP16SR48",54,37,8.4,7.2,NA,4.2,4.4,NA,NA,NA,NA,NA,"KP16SR48",NA,0016-08-09,2016,18.1,39.9,6.9,2016
"898",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,88,"KP16SR49",213,198,10.1,10.9,NA,8.1,7.5,NA,NA,NA,NA,NA,"KP16SR49",NA,0016-08-09,2016,47.6,45.5,20.4,2016
"899",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,143,"KP16SR50",165,215,11.5,13.1,NA,7.3,6.8,NA,NA,NA,NA,NA,"KP16SR50",NA,0016-08-09,2016,51.8,37.5,19.1,2016
"900",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,67,"KP16SR51",142,115,101,138,NA,56,57,NA,NA,NA,NA,NA,"KP16SR51",NA,0016-08-09,2016,35,46.7,10.5,2016
"901",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,71,"KP16SR52",145,104,115,133,NA,51,50,NA,NA,NA,NA,NA,"KP16SR52",NA,0016-08-09,2016,25,34.1,9.7,2016
"902",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,92,"KP16SR53",248,218,71,56,NA,46,48,NA,NA,NA,NA,NA,"KP16SR53",NA,0016-08-09,2016,36,36.3,9.1,2016
"903",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,66,"KP16SR54",123,114,165,183,NA,70,81,NA,NA,NA,NA,NA,"KP16SR54",NA,0016-08-09,2016,20,28.1,7.7,2016
"904",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,44,"KP16SR55",102,65,90,96,NA,50,53,NA,NA,NA,NA,NA,"KP16SR55",NA,0016-08-09,2016,12,31.7,8.1,2016
"905",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,102,"KP16SR56",189,197,12.2,12.1,NA,5.3,5.8,NA,NA,NA,NA,NA,"KP16SR56",NA,0016-08-09,2016,36.8,46.6,9.6,2016
"906",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,70,"KP16SR57",122,95,9.6,4,NA,6.7,6.1,NA,NA,NA,NA,NA,"KP16SR57",NA,0016-08-09,2016,22.7,43.4,12.7,2016
"907",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,54,"KP16SR58",104,84,4.4,5.5,NA,5.7,5.6,NA,NA,NA,NA,NA,"KP16SR58",NA,0016-08-09,2016,20.8,33.2,9.2,2016
"908",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,96,"KP16SR59",119,66,4.3,6.1,NA,5.9,4.3,NA,NA,NA,NA,NA,"KP16SR59",NA,0016-08-09,2016,27.1,45.9,15.9,2016
"909",NA,NA,NA,NA,"Kluane Plateau",2016-08-07,71,"KP16SR60",175,162,14.3,9.2,NA,6,6.6,NA,NA,NA,NA,NA,"KP16SR60",NA,0016-08-09,2016,26.9,45.4,12.7,2016
