"","SampleID_standard","Length_1_mm","Length_2_mm","Length_3_mm","Month","Day","Year","Site","population","Species","mean_leaf_length","X","Bed","Year_planted","Sample_Date","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","biovolume","mean_stem_elong","mean_width","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter","Sample_ID","July_2023_notes","Sample_age"
"2715","H17SR30",34,30,32,8,11,2021,"Common_garden","Northern","Salix richardsonii",32,2706,"EW",2017,NA,10.6,26.4,21.3,13,25,39,82,5960.592,48.6666666666667,23.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2716","H17SR35",39,34,35,8,11,2021,"Common_garden","Northern","Salix richardsonii",36,2707,"EW",2017,NA,13.2,20.4,17.5,14,43,19,51,4712.4,37.6666666666667,18.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2717","H17SR36",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2708,"EW",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2718","H17SR37",23,18,20,8,11,2021,"Common_garden","Northern","Salix richardsonii",20.3333333333333,2709,"EW",2017,NA,5.9,8.4,6.8,8,6,10,9,337.008,8.33333333333333,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2719","H17SR4",32,23,NA,8,9,2021,"Common_garden","Northern","Salix richardsonii",NA,2710,"LB",2017,NA,5,4.5,12.4,13,17,20,19,279,18.6666666666667,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2720","H17SR5",38,35,33,8,6,2021,"Common_garden","Northern","Salix richardsonii",35.3333333333333,2711,"LB",2017,NA,15,10,8,12,6,8,14,1200,9.33333333333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2721","H17SR7",28,27,27,8,9,2021,"Common_garden","Northern","Salix richardsonii",27.3333333333333,2712,"GD",2017,NA,7.2,14,12.5,8,21,30,15,1260,22,13.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2722","H17SR9",25,29,30,8,9,2021,"Common_garden","Northern","Salix richardsonii",28,2713,"GD",2017,NA,14.5,14,12,13,23,13,17,2436,17.6666666666667,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2723","H18SA1",21,20,11,8,11,2021,"Common_garden","Northern","Salix arctica",17.3333333333333,2714,"SAB",2018,NA,1.4,3.8,1.4,4,6,4,4,7.448,4.66666666666667,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2724","H18SA12",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix arctica",NA,2715,"JB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2725","H18SA18",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix arctica",NA,2716,"JA",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2726","H18SA7",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix arctica",NA,2717,"SAB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2727","H18SA8",31,33,33,8,11,2021,"Common_garden","Northern","Salix arctica",32.3333333333333,2718,"SAB",2018,NA,4,11.5,11,10,16,17,15,506,16,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2728","H18SP1",14,15,16,8,9,2021,"Common_garden","Northern","Salix pulchra",15,2719,"IMS",2018,NA,3.2,3.4,1.5,5,5,4,2,16.32,3.66666666666667,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2729","H18SP11",16,14,16,8,9,2021,"Common_garden","Northern","Salix pulchra",15.3333333333333,2720,"SL",2018,NA,6.5,10,3.8,12,24,12,10,247,15.3333333333333,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2730","H18SP15",25,20,22,8,9,2021,"Common_garden","Northern","Salix pulchra",22.3333333333333,2721,"SL",2018,NA,9.2,9.5,5.5,7,7,16,10,480.7,11,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2731","H18SP16",15,16,11,8,11,2021,"Common_garden","Northern","Salix pulchra",14,2722,"JG",2018,NA,11,6.2,4,4,9,5,3,272.8,5.66666666666667,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2732","H18SP18",21,23,25,8,11,2021,"Common_garden","Northern","Salix pulchra",23,2723,"JG",2018,NA,3.7,5.6,3.5,5,7,6,7,72.52,6.66666666666667,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2733","H18SP2",NA,NA,NA,8,9,2021,"Common_garden","Northern","Salix pulchra",NA,2724,"IMS",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2734","H18SP21",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2725,"MG",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2735","H18SP24",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2726,"MG",2018,NA,2.7,3.6,2.4,3,4,6,5,23.328,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2736","H18SP25",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2727,"MG",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2737","H18SP29",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2728,"AB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2738","H18SP4",22,19,NA,8,9,2021,"Common_garden","Northern","Salix pulchra",NA,2729,"IMS",2018,NA,3.3,3.4,1.5,4,14,NA,NA,16.83,NA,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2739","H18SP5",NA,NA,NA,8,9,2021,"Common_garden","Northern","Salix pulchra",NA,2730,"IMS",2018,NA,13.6,10.6,2.4,5,9,8,17,345.984,11.3333333333333,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2740","H18SP8",15,19,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2731,"CF",2018,NA,1.5,3,0.9,2,5,NA,NA,4.05,NA,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2741","H18SP9",NA,12,9,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2732,"CF",2018,NA,7.5,5,8.5,4,2.5,4,10,318.75,5.5,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2742","H18SR10",NA,NA,NA,8,9,2021,"Common_garden","Northern","Salix richardsonii",NA,2733,"GD",2018,NA,3.6,9,4.8,5,14,12,12,155.52,12.6666666666667,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2743","H18SR17",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2734,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2744","H18SR2",26,28,NA,8,9,2021,"Common_garden","Northern","Salix richardsonii",NA,2735,"LB",2018,NA,6.5,5,4.5,10,12,15,12,146.25,13,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2745","H18SR20",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2736,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2746","H18SR25",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2737,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2747","H18SR27",32,34,31,8,11,2021,"Common_garden","Northern","Salix richardsonii",32.3333333333333,2738,"EW",2018,NA,15.5,14.2,11.1,6,37,34,38,2443.11,36.3333333333333,12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2748","H18SR29",19,23,24,8,11,2021,"Common_garden","Northern","Salix richardsonii",22,2739,"EW",2018,NA,4.2,11.3,2.7,4,3,6,4,128.142,4.33333333333333,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2749","H18SR30",26,29,26,8,11,2021,"Common_garden","Northern","Salix richardsonii",27,2740,"EW",2018,NA,15.8,17.2,9.5,13,34,27,29,2581.72,30,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2750","H18SR6",15,14,14,8,9,2021,"Common_garden","Northern","Salix richardsonii",14.3333333333333,2741,"GD",2018,NA,2.8,4.8,3.5,9,5,7,8,47.04,6.66666666666667,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2751","H18SR8",15,17,18,8,9,2021,"Common_garden","Northern","Salix richardsonii",16.6666666666667,2742,"GD",2018,NA,4.8,9.7,8,6,7,12,13,372.48,10.6666666666667,8.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2752","HE16SA14",29,31,27,8,11,2021,"Common_garden","Northern","Salix arctica",29,2743,"SAB",2016,NA,5.1,19,14.3,8,16,10,21,1385.67,15.6666666666667,16.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2753","HE16SA3",41,34,37,8,11,2021,"Common_garden","Northern","Salix arctica",37.3333333333333,2744,"JA",2016,NA,3.8,14.4,9.5,7,5,6,5,519.84,5.33333333333333,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2754","HE16SA6",12,18,19,8,11,2021,"Common_garden","Northern","Salix arctica",16.3333333333333,2745,"SAB",2016,NA,2.9,5.6,5.5,3,4,3,4,89.32,3.66666666666667,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2755","HE16SA7",35,31,29,8,11,2021,"Common_garden","Northern","Salix arctica",31.6666666666667,2746,"SAB",2016,NA,2.4,16.2,12.3,9,16,34,10,478.224,20,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2756","HE16SP15",21,22,21,8,9,2021,"Common_garden","Northern","Salix pulchra",21.3333333333333,2747,"SL",2016,NA,6.2,10.8,6.5,4,8,3,20,435.24,10.3333333333333,8.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2757","HE16SP17",16,17,14,8,11,2021,"Common_garden","Northern","Salix pulchra",15.6666666666667,2748,"JG",2016,NA,4,13,8,8,11,17,5,416,11,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2758","HESP11",34,35,33,8,11,2021,"Common_garden","Northern","Salix pulchra",34,2749,"MG",2013,NA,13.2,22.8,13.6,12,12,10,12,4093.056,11.3333333333333,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2759","HESP12",23,24,25,8,11,2021,"Common_garden","Northern","Salix pulchra",24,2750,"CF",2013,NA,11.4,32,20,24,8,18,12,7296,12.6666666666667,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2760","HESP12",19,21,19,8,11,2021,"Common_garden","Northern","Salix pulchra",19.6666666666667,2751,"MG",2013,NA,22.6,29.4,26,10,7,6,4,17275.44,5.66666666666667,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2761","HESP14",24,29,26,8,11,2021,"Common_garden","Northern","Salix pulchra",26.3333333333333,2752,"MG",2013,NA,4,9.6,8.5,10,6,11,14,326.4,10.3333333333333,9.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2762","HESP17",17,13,14,8,11,2021,"Common_garden","Northern","Salix pulchra",14.6666666666667,2753,"MG",2013,NA,12.5,9.5,7.6,7,3,4,4,902.5,3.66666666666667,8.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2763","HESP2",NA,NA,NA,8,9,2021,"Common_garden","Northern","Salix pulchra",NA,2754,"IMS",2013,NA,4.4,6.9,3.1,10,16,10,13,94.116,13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2764","HESP20",16,12,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2755,"MG",2013,NA,5.5,9.2,7.7,12,5,4,11,389.62,6.66666666666667,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2765","HESP24",23,24,25,8,9,2021,"Common_garden","Northern","Salix pulchra",24,2756,"IMS",2013,NA,19,25,15.6,9,23,15,22,7410,20,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2766","HESP29",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix pulchra",NA,2757,"AB",2013,NA,9.1,17.5,10.7,15,7,11,5,1703.975,7.66666666666667,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2767","HESP3",20,26,27,8,9,2021,"Common_garden","Northern","Salix pulchra",24.3333333333333,2758,"IMS",2013,NA,15.5,38,22,15,12,36,19,12958,22.3333333333333,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2768","HESP4",15,18,23,8,9,2021,"Common_garden","Northern","Salix pulchra",18.6666666666667,2759,"IMS",2013,NA,4.9,7.3,4.3,6,12,10,9,153.811,10.3333333333333,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2769","HESP4",15,13,17,8,9,2021,"Common_garden","Northern","Salix pulchra",15,2760,"IMS",2013,NA,10,15,10.5,10,9,10,12,1575,10.3333333333333,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2770","HESR13",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2761,"SW",2013,NA,11,5.5,6,14,10,40,NA,363,NA,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2771","HESR2",NA,NA,NA,8,9,2021,"Common_garden","Northern","Salix richardsonii",NA,2762,"LB",2013,NA,10.5,16.5,9.8,16,31,20,38,1697.85,29.6666666666667,13.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2772","HESR23",21,23,22,8,11,2021,"Common_garden","Northern","Salix richardsonii",22,2763,"AC",2013,NA,6.2,8,8.2,6,25,33,30,406.72,29.3333333333333,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2773","HESR26",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2764,"AC",2013,NA,10.1,4,3.8,8,17,11,7,153.52,11.6666666666667,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2774","HESR3",27,25,28,8,9,2021,"Common_garden","Northern","Salix richardsonii",26.6666666666667,2765,"LB",2013,NA,13.8,21,18,10,13,25,6,5216.4,14.6666666666667,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2775","HESR4",27,25,29,8,6,2021,"Common_garden","Northern","Salix richardsonii",27,2766,"LB",2013,NA,8.2,17.5,16,15,24,20,12,2296,18.6666666666667,16.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2776","HESR7",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2767,"SW",2013,NA,10.8,14.7,7.5,9,14,23,7,1190.7,14.6666666666667,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2777","HESR8",NA,NA,NA,8,11,2021,"Common_garden","Northern","Salix richardsonii",NA,2768,"SW",2013,NA,13.5,23.5,14,10,14,21,27,4441.5,20.6666666666667,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2778","K15PSA10",23,22,24,8,11,2021,"Common_garden","Southern","Salix arctica",23,2769,"JB",2015,NA,4,8.4,9.6,4,8,7,4,322.56,6.33333333333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2779","K15PSA11",47,41,37,8,11,2021,"Common_garden","Southern","Salix arctica",41.6666666666667,2770,"JB",2015,NA,4.8,22.7,15.8,12,7,33,20,1721.568,20,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2780","K15PSA12",32,37,34,8,11,2021,"Common_garden","Southern","Salix arctica",34.3333333333333,2771,"JB",2015,NA,7.1,24.8,20.1,12,8,4,14,3539.208,8.66666666666667,22.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2781","K15PSA15",31,29,41,8,11,2021,"Common_garden","Southern","Salix arctica",33.6666666666667,2772,"JB",2015,NA,5.3,16.3,12.9,12,12,12,5,1114.431,9.66666666666667,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2782","K15PSA2",26,28,32,8,11,2021,"Common_garden","Southern","Salix arctica",28.6666666666667,2773,"JB",2015,NA,5.5,10.7,12.3,12,11,12,4,723.855,9,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2783","K15PSA6",34,36,29,8,11,2021,"Common_garden","Southern","Salix arctica",33,2774,"JB",2015,NA,6,24.1,20.6,16,30,7,17,2978.76,18,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2784","K15PSA7",42,47,48,8,11,2021,"Common_garden","Southern","Salix arctica",45.6666666666667,2775,"JB",2015,NA,5.5,46.2,34.1,25,35,38,25,8664.81,32.6666666666667,40.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2785","K15PSA8",34,33,29,8,11,2021,"Common_garden","Southern","Salix arctica",32,2776,"JB",2015,NA,4.5,20.1,19.6,9,13,9,11,1772.82,11,19.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2786","K15PSA9",42,43,49,8,11,2021,"Common_garden","Southern","Salix arctica",44.6666666666667,2777,"JB",2015,NA,6.9,25.2,22.1,12,24,10,8,3842.748,14,23.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2787","K15SSR8",53,51,45,8,11,2021,"Common_garden","Southern","Salix richardsonii",49.6666666666667,2778,"SW",2015,NA,21.5,29.5,19,15,37,29,44,12050.75,36.6666666666667,24.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2788","K17SA5",22,19,18,8,11,2021,"Common_garden","Southern","Salix arctica",19.6666666666667,2779,"JA",2017,NA,2.5,7.5,5.5,4,5,3,2,103.125,3.33333333333333,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2789","K17SR6",37,44,45,8,9,2021,"Common_garden","Southern","Salix richardsonii",42,2780,"LB",2017,NA,17,11.8,29.5,12,41,17,32,5917.7,30,20.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2790","KLSPC1",44,50,46,8,9,2021,"Common_garden","Southern","Salix pulchra",46.6666666666667,2781,"IMS",2013,NA,9.2,8.6,10.6,34,59,43,NA,838.672,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2791","KLSPC10",NA,NA,NA,8,11,2021,"Common_garden","Southern","Salix pulchra",NA,2782,"MG",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2792","KLSPC13",34,39,41,8,11,2021,"Common_garden","Southern","Salix pulchra",38,2783,"AB",2013,NA,40.4,93.6,118.2,35,75,51,20,446966.208,48.6666666666667,105.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2793","KLSPC2",20,21,21,8,9,2021,"Common_garden","Southern","Salix pulchra",20.6666666666667,2784,"IMS",2013,NA,14,9.5,3.4,12,9,13,18,452.2,13.3333333333333,6.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2794","KLSPC3",28,24,25,8,9,2021,"Common_garden","Southern","Salix pulchra",25.6666666666667,2785,"IMS",2013,NA,28.5,43,30.5,15,13,14,7,37377.75,11.3333333333333,36.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2795","KLSPC8",23,22,23,8,11,2021,"Common_garden","Southern","Salix pulchra",22.6666666666667,2786,"MG",2013,NA,11.6,39.4,9.4,14,4,9,6,4296.176,6.33333333333333,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2796","KLSPC9",25,30,22,8,11,2021,"Common_garden","Southern","Salix pulchra",25.6666666666667,2787,"MG",2013,NA,36.6,46.2,42.3,14,10,7,11,71525.916,9.33333333333333,44.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2797","KLSPE1",36,33,39,8,9,2021,"Common_garden","Southern","Salix pulchra",36,2788,"IMS",2013,NA,67.5,65,56,33,220,15,72,245700,102.333333333333,60.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2798","KLSPE10",NA,NA,NA,8,11,2021,"Common_garden","Southern","Salix pulchra",NA,2789,"CF",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2799","KLSPE11",27,26,28,8,11,2021,"Common_garden","Southern","Salix pulchra",27,2790,"MG",2013,NA,34.3,119.2,61.3,23,6,11,9,250628.728,8.66666666666667,90.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2800","KLSPE12",29,27,30,8,11,2021,"Common_garden","Southern","Salix pulchra",28.6666666666667,2791,"MG",2013,NA,35.9,96.7,55.2,17,16,19,12,191628.456,15.6666666666667,75.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2801","KLSPE14",34,29,37,8,11,2021,"Common_garden","Southern","Salix pulchra",33.3333333333333,2792,"MG",2013,NA,47.1,105.5,93.8,20,11,17,9,466096.89,12.3333333333333,99.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2802","KLSPE15",9,17,24,8,11,2021,"Common_garden","Southern","Salix pulchra",16.6666666666667,2793,"MG",2013,NA,19.2,45.2,44.3,14,10,6,9,38445.312,8.33333333333333,44.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2803","KLSPE2",20,32,29,8,9,2021,"Common_garden","Southern","Salix pulchra",27,2794,"IMS",2013,NA,30.2,109,62,49,28,28,58,204091.6,38,85.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2804","KLSPE3",21,24,26,8,9,2021,"Common_garden","Southern","Salix pulchra",23.6666666666667,2795,"IMS",2013,NA,10.6,9,6.8,5,11,12,7,648.72,10,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2805","KLSPE4",22,24,26,8,9,2021,"Common_garden","Southern","Salix pulchra",24,2796,"IMS",2013,NA,46,85.5,74,44,10,9,33,291042,17.3333333333333,79.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2806","KLSPE5",24,28,31,8,9,2021,"Common_garden","Southern","Salix pulchra",27.6666666666667,2797,"IMS",2013,NA,24,44.5,26,20,44,10,30,27768,28,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2807","KLSPE6",54,45,44,8,11,2021,"Common_garden","Southern","Salix pulchra",47.6666666666667,2798,"CF",2013,NA,79,213,206,57,47,196,92,3466362,111.666666666667,209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2808","KLSPE7",34,35,32,8,11,2021,"Common_garden","Southern","Salix pulchra",33.6666666666667,2799,"CF",2013,NA,27,29,27.5,26,20,49,42,21532.5,37,28.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2809","KLSPE8",40,43,33,8,11,2021,"Common_garden","Southern","Salix pulchra",38.6666666666667,2800,"CF",2013,NA,44,90,26,39,162,18,35,102960,71.6666666666667,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2810","KLSPE9",43,41,40,8,11,2021,"Common_garden","Southern","Salix pulchra",41.3333333333333,2801,"CF",2013,NA,36,125,72,41,20,19,16,324000,18.3333333333333,98.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2811","KLSRC10",58,48,52,8,11,2021,"Common_garden","Southern","Salix richardsonii",52.6666666666667,2802,"IR",2013,NA,110.6,145.3,124.8,81,40,61,109,2005558.464,70,135.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2812","KLSRC13",47,52,48,8,11,2021,"Common_garden","Southern","Salix richardsonii",49,2803,"AC",2013,NA,85,115,114,88,120,39,112,1114350,90.3333333333333,114.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2813","KLSRC2",50,49,50,8,9,2021,"Common_garden","Southern","Salix richardsonii",49.6666666666667,2804,"LB",2013,NA,117,132,113,72,45,74,63,1745172,60.6666666666667,122.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2814","KLSRC6",38,34,39,8,11,2021,"Common_garden","Southern","Salix richardsonii",37,2805,"IR",2013,NA,93.1,116.9,108.1,50,21,43,26,1176494.459,30,112.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2815","KLSRC7",NA,NA,NA,8,11,2021,"Common_garden","Southern","Salix richardsonii",NA,2806,"IR",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2816","KLSRE10",34,46,41,8,11,2021,"Common_garden","Southern","Salix richardsonii",40.3333333333333,2807,"SW",2013,NA,122,147,117,39,53,106,35,2098278,64.6666666666667,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2817","KLSRE11",47,41,43,8,11,2021,"Common_garden","Southern","Salix richardsonii",43.6666666666667,2808,"IR",2013,NA,98.9,213,153.5,61,56,51,25,3233584.95,44,183.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2818","KLSRE13",36,49,44,8,11,2021,"Common_garden","Southern","Salix richardsonii",43,2809,"IR",2013,NA,103.5,118.8,117.6,67,36,83,137,1445986.08,85.3333333333333,118.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2819","KLSRE14",35,36,46,8,11,2021,"Common_garden","Southern","Salix richardsonii",39,2810,"IR",2013,NA,49.2,90.2,74.5,29,30,67,17,330619.08,38,82.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2820","KLSRE15",63,54,50,8,11,2021,"Common_garden","Southern","Salix richardsonii",55.6666666666667,2811,"IR",2013,NA,104.7,138.5,131.7,31,198,122,25,1909775.115,115,135.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2821","KLSRE4",51,57,48,8,9,2021,"Common_garden","Southern","Salix richardsonii",52,2812,"LB",2013,NA,99,230,231,97,84,125,50,5259870,86.3333333333333,230.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2822","KLSRE6",43,49,53,8,11,2021,"Common_garden","Southern","Salix richardsonii",48.3333333333333,2813,"SW",2013,NA,85,98,87,35,54,33,69,724710,52,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2823","KLSRE7",52,42,43,8,11,2021,"Common_garden","Southern","Salix richardsonii",45.6666666666667,2814,"SW",2013,NA,68,87,68,58,136,73,68,402288,92.3333333333333,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
