,X,Bed,Year_planted,Species,Site,Sample_Date,Month,Day,Year,Canopy_Height_cm,Width_cm,Width_2_cm,Stem_diameter,Length_1_mm,Length_2_mm,Length_3_mm,Stem_Elongation_1_mm,Stem_Elongation_2_mm,Stem_Elongation_3_mm,SampleID_standard,biovolume,mean_stem_elong,mean_leaf_length,mean_width,population,Latitude,Longitude,Elevation,Date_propagated,Date_planted,Mother_LS,Cutting_length,Cutting_diameter,Sample_ID,July_2023_notes,Sample_age
2600,2600,SL,2017,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SP2,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2601,2601,SL,2017,Salix pulchra,Common_garden,NA,8,19,2020,12.4,NA,NA,NA,26,30,30,60,82,61,PC17SP3,NA,67.66666667,28.66666667,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2602,2602,SL,2017,Salix pulchra,Common_garden,NA,8,19,2020,34.7,NA,NA,NA,50,46,52,111,232,169,PC17SP4,NA,170.6666667,49.33333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2603,2603,CF,2017,Salix pulchra,Common_garden,NA,8,19,2020,9.3,NA,NA,NA,23,24,26,85,56,32,PC17SP5,NA,57.66666667,24.33333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2604,2604,CF,2017,Salix pulchra,Common_garden,NA,8,19,2020,4,NA,NA,NA,25,22,21,22,15,21,PC17SP6,NA,19.33333333,22.66666667,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2605,2605,JG,2017,Salix pulchra,Common_garden,NA,8,19,2020,26.4,NA,NA,NA,32,28,30,33,24,23,PC17SP7,NA,26.66666667,30,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2606,2606,JG,2017,Salix pulchra,Common_garden,NA,8,19,2020,8.2,NA,NA,NA,32,34,29,32,28,14,PC17SP8,NA,24.66666667,31.66666667,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2607,2607,JG,2017,Salix pulchra,Common_garden,NA,8,19,2020,15.9,NA,NA,NA,32,33,30,14,12,11,PC17SP9,NA,12.33333333,31.66666667,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2608,2608,LB,2017,Salix richardsonii,Common_garden,NA,8,19,2020,24,NA,NA,NA,38,35,36,111,62,44,PC17SR1,NA,72.33333333,36.33333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2609,2609,SW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,28.8,NA,NA,NA,42,40,41,46,48,90,PC17SR10,NA,61.33333333,41,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2610,2610,IR,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SR11,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2611,2611,IR,2017,Salix richardsonii,Common_garden,NA,8,19,2020,6.2,NA,NA,NA,23.93,21.06,26.5,18.99,9.55,5.63,PC17SR12,NA,11.39,23.83,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2612,2612,IR,2017,Salix richardsonii,Common_garden,NA,8,19,2020,1.8,NA,NA,NA,30.66,28.36,30.12,35.15,30.7,21.82,PC17SR13,NA,29.22333333,29.71333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2613,2613,AC,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SR14,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2614,2614,AC,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SR15,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2615,2615,LB,2017,Salix richardsonii,Common_garden,NA,8,19,2020,23.4,NA,NA,NA,38,35,41,63,61,40,PC17SR2,NA,54.66666667,38,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2616,2616,LB,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SR3,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2617,2617,GD,2017,Salix richardsonii,Common_garden,NA,8,19,2020,55.2,NA,NA,NA,35,37,37,89,72,58,PC17SR4,NA,73,36.33333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2618,2618,GD,2017,Salix richardsonii,Common_garden,NA,8,19,2020,73.1,NA,NA,NA,48,46,44,308,302,139,PC17SR5,NA,249.6666667,46,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2619,2619,GD,2017,Salix richardsonii,Common_garden,NA,8,19,2020,30.7,NA,NA,NA,36,35,33,38,64,53,PC17SR6,NA,51.66666667,34.66666667,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2620,2620,SW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SR7,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2621,2621,SW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PC17SR8,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2622,2622,SW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,15.5,NA,NA,NA,67,48,48,98,22,9,PC17SR9,NA,43,54.33333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2623,2623,JA,2016,Salix arctica,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16MSA1,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2624,2624,JA,2016,Salix arctica,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16MSA5,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2625,2625,MG,2016,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSP10,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2626,2626,MG,2016,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSP6,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2627,2627,MG,2016,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSP7,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2628,2628,MG,2016,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSP9,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2629,2629,GD,2016,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSR4,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2630,2630,GD,2016,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSR5,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2631,2631,AC,2016,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSR6,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2632,2632,AC,2016,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSR7,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2633,2633,AC,2016,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSR8,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2634,2634,AC,2016,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP16TSR9,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2635,2635,AB,2017,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP17SP11,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2636,2636,AB,2017,Salix pulchra,Common_garden,NA,8,19,2020,17.9,NA,NA,NA,33.48,38.32,37.36,21.68,43.77,41.08,PP17SP12,NA,35.51,36.38666667,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2637,2637,AB,2017,Salix pulchra,Common_garden,NA,8,19,2020,16.5,NA,NA,NA,31.8,30.38,36.11,24.11,24.25,17.55,PP17SP13,NA,21.97,32.76333333,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2638,2638,AB,2017,Salix pulchra,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP17SP14,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2639,2639,AB,2017,Salix pulchra,Common_garden,NA,8,19,2020,13.5,NA,NA,NA,22.43,25.96,24.84,16.32,12.73,12.98,PP17SP15,NA,14.01,24.41,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2640,2640,EW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,31.5,NA,NA,NA,38,39,43,126,105,107,PP17SR16,NA,112.6666667,40,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2641,2641,EW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP17SR17,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2642,2642,EW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PP17SR18,NA,NA,NA,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2643,2643,EW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,19.3,NA,NA,NA,41,40,42,66,182,58,PP17SR19,NA,102,41,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2644,2644,EW,2017,Salix richardsonii,Common_garden,NA,8,19,2020,22.4,NA,NA,NA,35,36,37,89,68,91,PP17SR20,NA,82.66666667,36,NA,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2645,2645,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,4.6,26.2,28.2,10,22,29,30,7,10,14,H15SA10,3398.664,10.33333333,27,27.2,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2646,2646,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,3.5,3.1,3.2,10,20,17,13,6,7,8,H15SA11,34.72,7,16.66666667,3.15,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2647,2647,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,4.5,15.4,13.9,12,22,27,28,27,10,16,H15SA12,963.27,17.66666667,25.66666667,14.65,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2648,2648,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,2.6,6.1,8.5,9,26,19,20,20,21,7,H15SA14,134.81,16,21.66666667,7.3,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2649,2649,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,1.8,6.9,2.9,5,20,22,19,9,10,5,H15SA15,36.018,8,20.33333333,4.9,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2650,2650,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,5.2,7.1,5.6,6,16,14,8,11,4,11,H15SA18,206.752,8.666666667,12.66666667,6.35,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2651,2651,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,2.7,14.2,12.1,8,28,36,31,5,9,20,H15SA19,463.914,11.33333333,31.66666667,13.15,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2652,2652,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,2.8,5.7,4.5,6,21,24,26,9,11,13,H15SA20,71.82,11,23.66666667,5.1,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2653,2653,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,3.1,13.2,10.9,15,NA,NA,NA,14,21,31,H15SA3,446.028,22,NA,12.05,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2654,2654,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,4.8,16,8.5,10,31,31,39,21,23,8,H15SA7,652.8,17.33333333,33.66666667,12.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2655,2655,JB,2015,Salix arctica,Common_garden,NA,8,11,2021,2.2,14.1,7.2,10,33,NA,NA,11,24,22,H15SA9,223.344,19,NA,10.65,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2656,2656,IMS,2015,Salix pulchra,Common_garden,NA,8,9,2021,5.4,4.5,4.8,8,27,22,20,12,3,17,H15SP1,116.64,10.66666667,23,4.65,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2657,2657,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,6.5,15,7.5,16,17,16,16,10,9,4,H15SP10,731.25,7.666666667,16.33333333,11.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2658,2658,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,11,16,8.9,13,16,23,24,9,11,10,H15SP13,1566.4,10,21,12.45,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2659,2659,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,14.5,23,21,12,25,23,24,11,13,14,H15SP15,7003.5,12.66666667,24,22,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2660,2660,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H15SP17,NA,NA,NA,NA,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2661,2661,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H15SP18,NA,NA,NA,NA,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2662,2662,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,7.8,7.9,10.2,11,NA,NA,NA,6,7,NA,H15SP19,628.524,NA,NA,9.05,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2663,2663,IMS,2015,Salix pulchra,Common_garden,NA,8,9,2021,4.8,5.6,3.9,8,NA,NA,NA,10,7,6,H15SP2,104.832,7.666666667,NA,4.75,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2664,2664,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,8.7,9,5.5,10,21,NA,NA,7,6,11,H15SP20,430.65,8,NA,7.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2665,2665,MG,2015,Salix pulchra,Common_garden,NA,8,11,2021,2.9,2.2,1.7,5,NA,NA,NA,2,5,2,H15SP23,10.846,3,NA,1.95,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2666,2666,MG,2015,Salix pulchra,Common_garden,NA,8,11,2021,11.1,9.9,4.8,6,21,17,15,4,5,5,H15SP24,527.472,4.666666667,17.66666667,7.35,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2667,2667,AB,2015,Salix pulchra,Common_garden,NA,8,11,2021,6.2,9,6.4,9,19,24,17,15,17,33,H15SP25,357.12,21.66666667,20,7.7,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2668,2668,AB,2015,Salix pulchra,Common_garden,NA,8,11,2021,7.9,18.4,15.7,16,23,21,20,9,13,12,H15SP27,2282.152,11.33333333,21.33333333,17.05,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2669,2669,AB,2015,Salix pulchra,Common_garden,NA,8,11,2021,5.6,4.3,4.3,8,24,22,NA,6,3,NA,H15SP29,103.544,NA,NA,4.3,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2670,2670,IMS,2015,Salix pulchra,Common_garden,NA,8,9,2021,7.1,15.8,7.6,10,23,26,NA,12,18,21,H15SP5,852.568,17,NA,11.7,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2671,2671,IMS,2015,Salix pulchra,Common_garden,NA,8,9,2021,6.8,6,3.2,10,17,18,NA,6,10,8,H15SP6,130.56,8,NA,4.6,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2672,2672,IMS,2015,Salix pulchra,Common_garden,NA,8,9,2021,8.2,12,8.2,8,15,16,15,10,4,7,H15SP8,806.88,7,15.33333333,10.1,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2673,2673,CF,2015,Salix pulchra,Common_garden,NA,8,11,2021,13.5,10.6,11.2,10,20,19,NA,8,10,7,H15SP9,1602.72,8.333333333,NA,10.9,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2674,2674,SW,2015,Salix richardsonii,Common_garden,NA,8,11,2021,7.5,12,9.4,9,18,21,19,17,21,10,H15SR19,846,16,19.33333333,10.7,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2675,2675,SW,2015,Salix richardsonii,Common_garden,NA,8,11,2021,5,6.6,4,12,18,16,NA,10,9,NA,H15SR20,132,NA,NA,5.3,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2676,2676,AC,2015,Salix richardsonii,Common_garden,NA,8,11,2021,3.6,7,1.5,3,20,NA,NA,16,10,8,H15SR29,37.8,11.33333333,NA,4.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2677,2677,LB,2015,Salix richardsonii,Common_garden,NA,8,9,2021,17.7,10,7.5,11,27,24,28,50,13,31,H15SR5,1327.5,31.33333333,26.33333333,8.75,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
2678,2678,JA,2017,Salix arctica,Common_garden,NA,8,11,2021,5.2,11,9.3,7,28,36,29,8,9,11,H17SA10,531.96,9.333333333,31,10.15,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2679,2679,SAB,2017,Salix arctica,Common_garden,NA,8,11,2021,3.2,5.6,3.8,5,23,22,21,9,6,4,H17SA12,68.096,6.333333333,22,4.7,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2680,2680,SAB,2017,Salix arctica,Common_garden,NA,8,11,2021,5.2,14.9,10.2,7,27,32,30,22,7,28,H17SA15,790.296,19,29.66666667,12.55,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2681,2681,JB,2017,Salix arctica,Common_garden,NA,8,11,2021,3.3,13.1,6.1,8,22,21,32,14,15,11,H17SA17,263.703,13.33333333,25,9.6,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2682,2682,JB,2017,Salix arctica,Common_garden,NA,8,11,2021,9,33.2,18.1,12,41,39,34,11,12,10,H17SA18,5408.28,11,38,25.65,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2683,2683,JB,2017,Salix arctica,Common_garden,NA,8,11,2021,4.1,35,30.5,14,39,36,34,22,14,12,H17SA20,4376.75,16,36.33333333,32.75,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2684,2684,JA,2017,Salix arctica,Common_garden,NA,8,11,2021,5.5,25,16.5,7,51,58,59,16,21,26,H17SA6,2268.75,21,56,20.75,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2685,2685,JA,2017,Salix arctica,Common_garden,NA,8,11,2021,4.4,16.5,12.5,9,24,23,24,6,5,10,H17SA8,907.5,7,23.66666667,14.5,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2686,2686,JA,2017,Salix arctica,Common_garden,NA,8,11,2021,7.8,15,20.5,6,33,35,28,6,7,5,H17SA9,2398.5,6,32,17.75,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2687,2687,AB,2017,Salix pulchra,Common_garden,NA,8,11,2021,8.2,11.9,11.9,10,14,16,17,24,19,14,H17SP10,1161.202,19,15.66666667,11.9,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2688,2688,AB,2017,Salix pulchra,Common_garden,NA,8,11,2021,5,12.1,11.6,7,NA,NA,NA,11,31,7,H17SP12,701.8,16.33333333,NA,11.85,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2689,2689,AB,2017,Salix pulchra,Common_garden,NA,8,11,2021,18.2,6.1,5.2,8,22,NA,NA,7,6,10,H17SP13,577.304,7.666666667,NA,5.65,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2690,2690,AB,2017,Salix pulchra,Common_garden,NA,8,11,2021,7.1,5.8,6.1,9,19,23,28,7,16,12,H17SP14,251.198,11.66666667,23.33333333,5.95,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2691,2691,AB,2017,Salix pulchra,Common_garden,NA,8,11,2021,8.4,6.6,3.9,9,11,14,19,8,7,12,H17SP15,216.216,9,14.66666667,5.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2692,2692,AB,2017,Salix pulchra,Common_garden,NA,8,11,2021,4.4,10.4,10.1,7,22,21,NA,22,10,12,H17SP18,462.176,14.66666667,NA,10.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2693,2693,IMS,2017,Salix pulchra,Common_garden,NA,8,9,2021,4.6,2.2,0.9,10,15,10,14,7,6,5,H17SP3,9.108,6,13,1.55,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2694,2694,IMS,2017,Salix pulchra,Common_garden,NA,8,9,2021,6.4,9.8,1.5,8,NA,NA,NA,9,5,NA,H17SP6,94.08,NA,NA,5.65,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2695,2695,IMS,2017,Salix pulchra,Common_garden,NA,8,9,2021,3.6,4.3,1.2,7,16,17,17,16,13,6,H17SP7,18.576,11.66666667,16.66666667,2.75,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2696,2696,CF,2017,Salix pulchra,Common_garden,NA,8,11,2021,16.5,12.5,7.5,9,25,22,21,9,10,18,H17SP9,1546.875,12.33333333,22.66666667,10,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2697,2697,LB,2017,Salix richardsonii,Common_garden,NA,8,9,2021,10.6,11.5,8.5,11,25,26,28,7,10,4,H17SR1,1036.15,7,26.33333333,10,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2698,2698,GD,2017,Salix richardsonii,Common_garden,NA,8,9,2021,12,20,19,11,30,29,28,42,40,23,H17SR10,4560,35,29,19.5,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2699,2699,GD,2017,Salix richardsonii,Common_garden,NA,8,9,2021,5,7,4.6,5,14,NA,NA,13,12,7,H17SR12,161,10.66666667,NA,5.8,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2700,2700,GD,2017,Salix richardsonii,Common_garden,NA,8,9,2021,13.5,17,13.5,14,34,29,29,19,20,37,H17SR13,3098.25,25.33333333,30.66666667,15.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2701,2701,GD,2017,Salix richardsonii,Common_garden,NA,8,9,2021,12.3,13,10,12,27,29,30,24,26,33,H17SR15,1599,27.66666667,28.66666667,11.5,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2702,2702,IR,2017,Salix richardsonii,Common_garden,NA,8,11,2021,7.4,9.6,7.5,17,22,NA,NA,13,21,10,H17SR18,532.8,14.66666667,NA,8.55,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2703,2703,IR,2017,Salix richardsonii,Common_garden,NA,8,11,2021,6.8,10.4,5,12,17,18,19,18,10,14,H17SR19,353.6,14,18,7.7,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2704,2704,AC,2017,Salix richardsonii,Common_garden,NA,8,11,2021,8.9,11,5.2,10,20,20,19,5,12,17,H17SR24,509.08,11.33333333,19.66666667,8.1,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2705,2705,AC,2017,Salix richardsonii,Common_garden,NA,8,11,2021,2,3.6,1.5,9,19,20,NA,3,NA,NA,H17SR25,10.8,NA,NA,2.55,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2706,2706,EW,2017,Salix richardsonii,Common_garden,NA,8,11,2021,10.6,26.4,21.3,13,34,30,32,25,39,82,H17SR30,5960.592,48.66666667,32,23.85,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2707,2707,EW,2017,Salix richardsonii,Common_garden,NA,8,11,2021,13.2,20.4,17.5,14,39,34,35,43,19,51,H17SR35,4712.4,37.66666667,36,18.95,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2708,2708,EW,2017,Salix richardsonii,Common_garden,NA,8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H17SR36,NA,NA,NA,NA,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2709,2709,EW,2017,Salix richardsonii,Common_garden,NA,8,11,2021,5.9,8.4,6.8,8,23,18,20,6,10,9,H17SR37,337.008,8.333333333,20.33333333,7.6,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2710,2710,LB,2017,Salix richardsonii,Common_garden,NA,8,9,2021,5,4.5,12.4,13,32,23,NA,17,20,19,H17SR4,279,18.66666667,NA,8.45,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2711,2711,LB,2017,Salix richardsonii,Common_garden,NA,8,6,2021,15,10,8,12,38,35,33,6,8,14,H17SR5,1200,9.333333333,35.33333333,9,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
2712,2712,GD,2017,Salix richardsonii,Common_garden,NA,8,9,2021,7.2,14,12.5,8,28,27,27,21,30,15,H17SR7,1260,22,27.33333333,13.25,Northern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
