"","Species","plant_tag_id","sample_id","date_sampled","site_id","total_leaf_dry_mass_g","SLA","leaf_mass_per_area_g_m2","actual_leaf_dry_matter_content_perc","equivalent_water_thickness_cm","total_rehydrated_leaf_mass_g","LA","leaf_fresh_mass_g","number_leaves","Site","leaf_status","year","month","DOY","total_leaf_dry_mass_mg","LDMC_g_g","population","X","Sample_Date","Dry_mass","Wood_density_mg_mm3","Lat","Lon","Elevation_m","date","MONTH"
"282","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",30,NA,"source_south",219,NA,NA,NA,61.10549,-138.6618,1693,"08-Jul",7
"283","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",25,NA,"source_south",220,NA,NA,NA,61.10549,-138.6618,1693,"08-Jul",7
"284","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",30,NA,"source_south",221,NA,NA,NA,61.10549,-138.6618,1693,"08-Jul",7
"285","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"189",5,NA,"source_south",222,NA,NA,NA,61.10549,-138.6618,1693,"08-Jul",7
"286","Salix arctica",NA,NA,NA,"",NA,13.93,NA,NA,NA,NA,96,NA,NA,"Kluane",NA,2014,NA,"July",7,NA,"source_south",223,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"287","Salix arctica",NA,NA,NA,"",NA,14.67,NA,NA,NA,NA,127,NA,NA,"Kluane",NA,2014,NA,"July",9,NA,"source_south",224,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"288","Salix arctica",NA,NA,NA,"",NA,12.8,NA,NA,NA,NA,54,NA,NA,"Kluane",NA,2014,NA,"July",5,NA,"source_south",225,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"289","Salix arctica",NA,NA,NA,"",NA,12.85,NA,NA,NA,NA,85,NA,NA,"Kluane",NA,2014,NA,"July",6.5,NA,"source_south",226,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"290","Salix arctica",NA,NA,NA,"",NA,12.3,NA,NA,NA,NA,134,NA,NA,"Kluane",NA,2014,NA,"July",11.5,NA,"source_south",227,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"291","Salix arctica",NA,NA,NA,"",NA,13.05,NA,NA,NA,NA,480,NA,NA,"Kluane",NA,2014,NA,"July",31,NA,"source_south",228,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"292","Salix arctica",NA,NA,NA,"",NA,14.22,NA,NA,NA,NA,414,NA,NA,"Kluane",NA,2014,NA,"July",32,NA,"source_south",229,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"293","Salix arctica",NA,NA,NA,"",NA,12.97,NA,NA,NA,NA,485,NA,NA,"Kluane",NA,2014,NA,"July",31,NA,"source_south",230,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"294","Salix arctica",NA,NA,NA,"",NA,13.64,NA,NA,NA,NA,406,NA,NA,"Kluane",NA,2014,NA,"July",29,NA,"source_south",231,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"295","Salix arctica",NA,NA,NA,"",NA,14.05,NA,NA,NA,NA,109,NA,NA,"Kluane",NA,2014,NA,"July",9.5,NA,"source_south",232,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"296","Salix arctica",NA,NA,NA,"",NA,12.18,NA,NA,NA,NA,648,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",51.5,NA,"source_north",233,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"297","Salix arctica",NA,NA,NA,"",NA,11.54,NA,NA,NA,NA,909,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",73.5,NA,"source_north",234,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"298","Salix arctica",NA,NA,NA,"",NA,12.7,NA,NA,NA,NA,885,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",72.5,NA,"source_north",235,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"299","Salix arctica",NA,NA,NA,"",NA,10.12,NA,NA,NA,NA,1215,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",108.5,NA,"source_north",236,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"300","Salix arctica",NA,NA,NA,"",NA,12.25,NA,NA,NA,NA,804,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",67.5,NA,"source_north",237,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"301","Salix arctica",NA,NA,NA,"",NA,10.06,NA,NA,NA,NA,2245,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",205.5,NA,"source_north",238,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"302","Salix arctica",NA,NA,NA,"",NA,10.21,NA,NA,NA,NA,1511,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",132,NA,"source_north",239,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"303","Salix arctica",NA,NA,NA,"",NA,14.26,NA,NA,NA,NA,1330,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",75.5,NA,"source_north",240,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"304","Salix arctica",NA,NA,NA,"",NA,24.91,NA,NA,NA,NA,1392,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",51,NA,"source_north",241,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"305","Salix arctica",NA,NA,NA,"",NA,8.98,NA,NA,NA,NA,1234,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",139,NA,"source_north",242,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"306","Salix arctica",NA,NA,NA,"",NA,11.98,NA,NA,NA,NA,945,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",99.5,NA,"source_north",243,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"307","Salix arctica",NA,NA,NA,"",NA,10.88,NA,NA,NA,NA,2285,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",237,NA,"source_north",244,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"308","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,99,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",245,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"309","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,137,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",246,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"310","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,74,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",247,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"311","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,82,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",248,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"312","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,149,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",249,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"313","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,329,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",250,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"314","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,496,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",251,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"315","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,319,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",252,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"316","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,385,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",253,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"317","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,158,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",254,NA,NA,NA,61.10549,-138.6618,1693,"Jul",7
"318","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,607,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",255,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"319","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,787,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",256,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"320","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,956,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",257,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"321","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,982,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",258,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"322","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,850,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",259,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"323","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1888,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",260,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"324","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1185,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",261,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"325","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,824,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",262,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"326","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1149,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",263,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"327","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1262,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",264,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"328","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1440,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",265,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"329","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,2871,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",266,NA,NA,NA,69.5749,-138.8631,76,"Jul",7
"330","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",267,NA,NA,0.740331492,69.5749,-138.8631,76,"Jul",7
"331","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",268,NA,NA,0.662082515,69.5749,-138.8631,76,"Jul",7
"332","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",269,NA,NA,0.672,69.5749,-138.8631,76,"Jul",7
"333","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",270,NA,NA,0.749084249,69.5749,-138.8631,76,"Jul",7
"334","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",271,NA,NA,0.732,69.5749,-138.8631,76,"Jul",7
"335","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",272,NA,NA,0.749482402,69.5749,-138.8631,76,"Jul",7
"336","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",273,NA,NA,0.738197425,69.5749,-138.8631,76,"Jul",7
"337","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",274,NA,NA,0.646387833,69.5749,-138.8631,76,"Jul",7
"338","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",275,NA,NA,0.739612188,69.5749,-138.8631,76,"Jul",7
"339","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",276,NA,NA,0.745583039,69.5749,-138.8631,76,"Jul",7
"340","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",277,NA,NA,0.678527607,69.5749,-138.8631,76,"Jul",7
"341","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qikiqtaruk",NA,2014,NA,"July",NA,NA,"source_north",278,NA,NA,0.699001427,69.5749,-138.8631,76,"Jul",7
"342","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",279,NA,NA,0.854368932,61.10549,-138.6618,1693,"Jul",7
"343","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",280,NA,NA,0.796747967,61.10549,-138.6618,1693,"Jul",7
"344","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",281,NA,NA,0.818181818,61.10549,-138.6618,1693,"Jul",7
"345","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",282,NA,NA,0.633333333,61.10549,-138.6618,1693,"Jul",7
"346","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",283,NA,NA,0.794871795,61.10549,-138.6618,1693,"Jul",7
"347","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",284,NA,NA,0.615384615,61.10549,-138.6618,1693,"Jul",7
"348","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",285,NA,NA,0.617647059,61.10549,-138.6618,1693,"Jul",7
"349","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",286,NA,NA,0.653846154,61.10549,-138.6618,1693,"Jul",7
"350","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",287,NA,NA,0.47826087,61.10549,-138.6618,1693,"Jul",7
"351","Salix arctica",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",NA,2014,NA,"July",NA,NA,"source_south",288,NA,NA,0.642857143,61.10549,-138.6618,1693,"Jul",7
"352","Salix arctica",NA,NA,NA,"HE15PTS1",NA,10.52758402,NA,NA,NA,NA,1109.3,0.205,NA,"Qikiqtaruk",NA,2015,NA,"203",78.85,0.384634146,"source_north",289,NA,NA,0.76409894,69.57645,-138.994435,49,"22/07/2015",7
"353","Salix arctica",NA,NA,NA,"HE15PTS1",NA,10.05552896,NA,NA,NA,NA,866.2,0.255,NA,"Qikiqtaruk",NA,2015,NA,"203",104.45,0.409607843,"source_north",290,NA,NA,0.656644035,69.57645,-138.994435,49,"22/07/2015",7
"354","Salix arctica",NA,NA,NA,"HE15PTS1",NA,10.33189033,NA,NA,NA,NA,708.7,0.175,NA,"Qikiqtaruk",NA,2015,NA,"203",69.3,0.396,"source_north",291,NA,NA,0.660910518,69.57645,-138.994435,49,"22/07/2015",7
"355","Salix arctica",NA,NA,NA,"HE15PTS1",NA,10.69727891,NA,NA,NA,NA,157,0.075,NA,"Qikiqtaruk",NA,2015,NA,"203",29.4,0.392,"source_north",292,NA,NA,0.712087912,69.57645,-138.994435,49,"22/07/2015",7
"356","Salix arctica",NA,NA,NA,"HE15PTS1",NA,9.24772746,NA,NA,NA,NA,1815.562,0.635,NA,"Qikiqtaruk",NA,2015,NA,"203",242.9,0.382519685,"source_north",293,NA,NA,0.647229615,69.57645,-138.994435,49,"22/07/2015",7
"357","Salix arctica",NA,NA,NA,"HE15PTS2",NA,10.61965318,NA,NA,NA,NA,584.4,0.25,NA,"Qikiqtaruk",NA,2015,NA,"206",86.5,0.346,"source_north",294,NA,NA,0.746887967,69.57677,138.90984,29,"25/07/2015",7
"358","Salix arctica",NA,NA,NA,"HE15PTS2",NA,13.33161512,NA,NA,NA,NA,488.7,0.07,NA,"Qikiqtaruk",NA,2015,NA,"206",29.1,0.415714286,"source_north",295,NA,NA,0.638888889,69.57677,138.90984,29,"25/07/2015",7
"359","Salix arctica",NA,NA,NA,"HE15PTS2",NA,11.40073193,NA,NA,NA,NA,627.8,0.14,NA,"Qikiqtaruk",NA,2015,NA,"206",54.65,0.390357143,"source_north",296,NA,NA,0.646846847,69.57677,138.90984,29,"25/07/2015",7
"360","Salix arctica",NA,NA,NA,"HE15PTS2",NA,9.510846954,NA,NA,NA,NA,1656.7,0.43,NA,"Qikiqtaruk",NA,2015,NA,"206",168.25,0.39127907,"source_north",297,NA,NA,0.621192053,69.57677,138.90984,29,"25/07/2015",7
"361","Salix arctica",NA,NA,NA,"HE15PTS2",NA,9.102306463,NA,NA,NA,NA,2210.2,0.555,NA,"Qikiqtaruk",NA,2015,NA,"206",218.95,0.394504505,"source_north",298,NA,NA,0.691525424,69.57677,138.90984,29,"25/07/2015",7
"362","Salix arctica",NA,NA,NA,"HE15PTS3",NA,11.45700637,NA,NA,NA,NA,762.6,0.19,NA,"Qikiqtaruk",NA,2015,NA,"206",62.8,0.330526316,"source_north",299,NA,NA,0.7,69.56985,138.89821,-4,"25/07/2015",7
"363","Salix arctica",NA,NA,NA,"HE15PTS3",NA,14.23935091,NA,NA,NA,NA,1188.3,0.24,NA,"Qikiqtaruk",NA,2015,NA,"206",73.95,0.308125,"source_north",300,NA,NA,0.617497457,69.56985,138.89821,-4,"25/07/2015",7
"364","Salix arctica",NA,NA,NA,"HE15PTS3",NA,11.30290011,NA,NA,NA,NA,487.5,0.115,NA,"Qikiqtaruk",NA,2015,NA,"206",46.55,0.404782609,"source_north",301,NA,NA,0.644897959,69.56985,138.89821,-4,"25/07/2015",7
"365","Salix arctica",NA,NA,NA,"HE15PTS3",NA,13.01891716,NA,NA,NA,NA,1044,0.215,NA,"Qikiqtaruk",NA,2015,NA,"206",76.65,0.356511628,"source_north",302,NA,NA,0.620611552,69.56985,138.89821,-4,"25/07/2015",7
"366","Salix arctica",NA,NA,NA,"HE15PTS3",NA,11.8266129,NA,NA,NA,NA,844.9,0.13,NA,"Qikiqtaruk",NA,2015,NA,"206",49.6,0.381538462,"source_north",303,NA,NA,0.823834197,69.56985,138.89821,-4,"25/07/2015",7
"367","Salix arctica",NA,NA,NA,"HE15PTS11",NA,10.28284672,NA,NA,NA,NA,256.1,0.06,NA,"Qikiqtaruk",NA,2015,NA,"209",27.4,0.456666667,"source_north",304,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"368","Salix arctica",NA,NA,NA,"HE15PTS11",NA,8.906217071,NA,NA,NA,NA,363.8,0.105,NA,"Qikiqtaruk",NA,2015,NA,"209",47.45,0.451904762,"source_north",305,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"369","Salix arctica",NA,NA,NA,"HE15PTS11",NA,7.335168617,NA,NA,NA,NA,645.2,0.15,NA,"Qikiqtaruk",NA,2015,NA,"209",72.65,0.484333333,"source_north",306,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"370","Salix arctica",NA,NA,NA,"HE15PTS11",NA,9.839534884,NA,NA,NA,NA,85.2,0.035,NA,"Qikiqtaruk",NA,2015,NA,"209",21.5,0.614285714,"source_north",307,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"371","Salix arctica",NA,NA,NA,"HE15PTS11",NA,9.439606742,NA,NA,NA,NA,357.4,0.085,NA,"Qikiqtaruk",NA,2015,NA,"209",35.6,0.418823529,"source_north",308,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"372","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,550.9,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",309,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"373","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,1234.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",310,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"374","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,723.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",311,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"375","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,472,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",312,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"376","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,2676.984,NA,NA,"Qikiqtaruk",NA,2015,NA,"203",NA,NA,"source_north",313,NA,NA,NA,69.57645,-138.994435,49,"22/07/2015",7
"377","Salix arctica",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,1252.8,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",314,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"378","Salix arctica",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,287.2,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",315,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"379","Salix arctica",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,618.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",316,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"380","Salix arctica",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,1543.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",317,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"381","Salix arctica",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,NA,1775.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",318,NA,NA,NA,69.57677,138.90984,29,"25/07/2015",7
"382","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,676.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",319,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"383","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,917.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",320,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"384","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,564.8,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",321,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"385","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,951.8,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",322,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"386","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,328.3,NA,NA,"Qikiqtaruk",NA,2015,NA,"206",NA,NA,"source_north",323,NA,NA,NA,69.56985,138.89821,-4,"25/07/2015",7
"387","Salix arctica",NA,NA,NA,"HE15PTS11",NA,NA,NA,NA,NA,NA,307.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"209",NA,NA,"source_north",324,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"388","Salix arctica",NA,NA,NA,"HE15PTS11",NA,NA,NA,NA,NA,NA,481.4,NA,NA,"Qikiqtaruk",NA,2015,NA,"209",NA,NA,"source_north",325,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"389","Salix arctica",NA,NA,NA,"HE15PTS11",NA,NA,NA,NA,NA,NA,420.6,NA,NA,"Qikiqtaruk",NA,2015,NA,"209",NA,NA,"source_north",326,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"390","Salix arctica",NA,NA,NA,"HE15PTS11",NA,NA,NA,NA,NA,NA,337.9,NA,NA,"Qikiqtaruk",NA,2015,NA,"209",NA,NA,"source_north",327,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"391","Salix arctica",NA,NA,NA,"HE15PTS11",NA,NA,NA,NA,NA,NA,314.7,NA,NA,"Qikiqtaruk",NA,2015,NA,"209",NA,NA,"source_north",328,NA,NA,NA,69.57632,138.86952,59,"28/07/2015",7
"392","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.083,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",329,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"393","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.141,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",330,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"394","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.126,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",331,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"395","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.098,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",332,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"396","Salix arctica",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,NA,0.081,NA,"Qikiqtaruk",NA,2016,NA,"206",NA,NA,"source_north",333,NA,NA,NA,69.57645,-138.994435,49,"24/07/2016",7
"397","Salix arctica",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,NA,NA,0.129,NA,"Qikiqtaruk",NA,2016,NA,"208",NA,NA,"source_north",334,NA,NA,NA,69.56985,138.89821,-4,"26/07/2016",7
