"","...1","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"102",211,211,"SW",2015,"Salix richardsonii","Common_garden",NA,8,11,"2016",2.3,NA,NA,NA,28,24,22,16,NA,NA,"K15SSR8",NA,"1",NA,24.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",212,212,"SW",2015,"Salix richardsonii","Common_garden",NA,8,11,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15SSR9",NA,"1",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",234,234,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",53.4,NA,NA,NA,74,76,80,515,445,433,"KLSRC10",NA,"3",464.333333333333,76.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",235,235,"AC",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",17,NA,NA,NA,42,46,45,107,100,94,"KLSRC11",NA,"3",100.333333333333,44.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",236,236,"AC",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",47.3,NA,NA,NA,67,78,84,31,44.4,43.8,"KLSRC13",NA,"3",39.7333333333333,76.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",237,237,"LB",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",56.9,NA,NA,NA,67,71,89,603,392,382,"KLSRC2",NA,"3",459,75.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",238,238,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",46.1,NA,NA,NA,55,54,61,285,340,295,"KLSRC6",NA,"3",306.666666666667,56.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",239,239,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",71,NA,NA,NA,66,61,62,515,412,475,"KLSRC7",NA,"3",467.333333333333,63,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",240,240,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",71,NA,NA,NA,60,63,61,437,445,411,"KLSRE10",NA,"3",431,61.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",241,241,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",40.8,NA,NA,NA,54,51,56,421,290,348,"KLSRE11",NA,"3",353,53.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",242,242,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",62.9,NA,NA,NA,61,59,61,606,556,589,"KLSRE13",NA,"3",583.666666666667,60.3333333333333,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",243,243,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",29.1,NA,NA,NA,70,70,61,210,137,119,"KLSRE14",NA,"3",155.333333333333,67,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",244,244,"IR",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",66.1,NA,NA,NA,66,69,69,518,418,375,"KLSRE15",NA,"3",437,68,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",245,245,"LB",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",75.1,NA,NA,NA,70,70,67,509,654,686,"KLSRE4",NA,"3",616.333333333333,69,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",246,246,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",23.4,NA,NA,NA,49,46,48,128,130,122,"KLSRE6",NA,"3",126.666666666667,47.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",247,247,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",52.8,NA,NA,NA,47,41,50,546,320,120,"KLSRE7",NA,"3",328.666666666667,46,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",248,248,"SW",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",54.4,NA,NA,NA,75,80,85,524,142,14.6,"KLSRE9",NA,"3",226.866666666667,80,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",254,254,"CF",2013,"Salix richardsonii","Common_garden",NA,8,11,"2016",17.4,NA,NA,NA,46,44,47,127,83,76,"KPSR5",NA,"3",95.3333333333333,45.6666666666667,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",305,305,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR10",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",306,306,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR11",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",307,307,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",1,NA,NA,NA,NA,NA,NA,31,15,NA,"H15SR12",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",308,308,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",1.2,NA,NA,NA,NA,NA,NA,7,8,NA,"H15SR13",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",309,309,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR14",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",310,310,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR15",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",311,311,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR16",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",312,312,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR17",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",313,313,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR18",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",314,314,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",4.6,NA,NA,NA,21,19,25,29,24,12,"H15SR19",NA,"2",21.6666666666667,21.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",315,315,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR2",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",316,316,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",5.5,NA,NA,NA,22,17,16,8,14,8,"H15SR20",NA,"2",10,18.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",317,317,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR21",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",318,318,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR22",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",319,319,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR23",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",320,320,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR24",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",321,321,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR25",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",322,322,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR26",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",323,323,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR27",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",324,324,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR28",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",325,325,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",3.2,NA,NA,NA,22,15,20,18,21,NA,"H15SR29",NA,"2",NA,19,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",326,326,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",0.7,NA,NA,NA,NA,NA,NA,5,NA,NA,"H15SR3",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",327,327,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR30",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",328,328,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR4",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",329,329,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",4.8,NA,NA,NA,27,17,NA,37,NA,NA,"H15SR5",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",330,330,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR6",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",331,331,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR7",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",332,332,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR8",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",333,333,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SR9",NA,"2",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",384,384,"IR",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR1",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",385,385,"AC",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR10",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",386,386,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR11",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",387,387,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR12",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",388,388,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR13",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",389,389,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR14",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",390,390,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR15",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",391,391,"EW",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR16",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",392,392,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR17",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",393,393,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR18",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",394,394,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR19",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",395,395,"IR",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR2",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",396,396,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR20",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",397,397,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR21",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",398,398,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR22",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",399,399,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",4.6,NA,NA,NA,NA,NA,NA,8,NA,NA,"HE16SR23",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",400,400,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR24",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",401,401,"GD",2016,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR25",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",402,402,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR26",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",403,403,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR27",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",404,404,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR28",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",405,405,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR29",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",406,406,"IR",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR3",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",407,407,"EW",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR30",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",408,408,"IR",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR4",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",409,409,"IR",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR5",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",410,410,"AC",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR6",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",411,411,"AC",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR7",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",412,412,"AC",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR8",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",413,413,"AC",2016,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HE16SR9",NA,"1",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",433,433,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",7.3,NA,NA,NA,17,5,3,36,17,NA,"HESR13",NA,"4",NA,8.33333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",434,434,"IR",2013,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HESR17",NA,"4",NA,NA,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",435,435,"LB",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",4.3,NA,NA,NA,16,17,13,23,33,17,"HESR2",NA,"4",24.3333333333333,15.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",436,436,"AC",2013,"Salix richardsonii","Common_garden",NA,8,14,"2017",23.5,NA,NA,NA,9,12,15,36,21,31,"HESR21",NA,"4",29.3333333333333,12,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",437,437,"AC",2013,"Salix richardsonii","Common_garden",NA,8,14,"2017",3.3,NA,NA,NA,27,28,19,16,27,27,"HESR23",NA,"4",23.3333333333333,24.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",438,438,"AC",2013,"Salix richardsonii","Common_garden",NA,8,14,"2017",14.5,NA,NA,NA,21,20,22,27,48,25,"HESR26",NA,"4",33.3333333333333,21,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",439,439,"AC",2013,"Salix richardsonii","Common_garden",NA,8,14,"2017",7.5,NA,NA,NA,12,11,13,9,18,14,"HESR27",NA,"4",13.6666666666667,12,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",440,440,"LB",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",7,NA,NA,NA,29,26,19,37,42,18,"HESR3",NA,"4",32.3333333333333,24.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",441,441,"LB",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",5.8,NA,NA,NA,17,17,18,21,24,48,"HESR4",NA,"4",31,17.3333333333333,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",442,442,"LB",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",3.3,NA,NA,NA,13,7,6,6,12,4,"HESR4B",NA,"4",7.33333333333333,8.66666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",443,443,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",14,NA,NA,NA,15,22,19,51,50,20,"HESR6",NA,"4",40.3333333333333,18.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",444,444,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",17.5,NA,NA,NA,20,10,6,21,17,40,"HESR7",NA,"4",26,12,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",445,445,"SW",2013,"Salix richardsonii","Common_garden",NA,8,13,"2017",12,NA,NA,NA,15,18,11,49,38,46,"HESR8",NA,"4",44.3333333333333,14.6666666666667,NA,"Northern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",448,448,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR1",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",449,449,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR2",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",450,450,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR3",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",451,451,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR4",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",452,452,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR5",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",453,453,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR6",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",454,454,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15CSR7",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",460,460,"SW",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15ESR1",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",481,481,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR10",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",482,482,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR11",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",483,483,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR12",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",484,484,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR13",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",485,485,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR14",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",486,486,"AC",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR15",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",487,487,"LB",2015,"Salix richardsonii","Common_garden",NA,8,13,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR5",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",488,488,"IR",2015,"Salix richardsonii","Common_garden",NA,8,14,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSR6",NA,"2",NA,NA,NA,"Southern Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA
