"","Species","plant_tag_id","sample_id","date_sampled","site_id","SLA","leaf_mass_per_area_g_m2","actual_leaf_dry_matter_content_perc","equivalent_water_thickness_cm","total_rehydrated_leaf_mass_g","LA","leaf_fresh_mass_g","number_leaves","Site","year","DOY","total_leaf_dry_mass_mg","LDMC_g_g","Plant_height_veg_m","Plant_height_repro_m","Seed_mass_dry_mg","Wood_density_mg_mm3","Species_sex","Lat","Lon","Elevation_m","date","Data_contributor","Data_coPIs","ValueKindName","MONTH"
"456","Salix richardsonii",NA,NA,NA,"HE15PTS3",10.16045627,NA,NA,NA,NA,621.5,0.18,NA,"Qikiqtaruk","2015","206",65.75,0.365277778,0.43,0.425,NA,0.673846154,"Female",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"457","Salix richardsonii",NA,NA,NA,"HE15PTS5",14.39469129,NA,NA,NA,NA,1135.6,0.245,NA,"Qikiqtaruk","2015","207",86.65,0.353673469,0.495,0.474,NA,0.560465116,"Female",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"458","Salix richardsonii",NA,NA,NA,"HE15PTS5",9.98019802,NA,NA,NA,NA,500.1,0.075,NA,"Qikiqtaruk","2015","207",40.4,0.538666667,0.544,0.489,NA,0.487905605,"Male",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"459","Salix richardsonii",NA,NA,NA,"HE15PTS5",11.58942065,NA,NA,NA,NA,934,0.14,NA,"Qikiqtaruk","2015","207",59.55,0.425357143,0.357,NA,NA,0.594944708,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"460","Salix richardsonii",NA,NA,NA,"HE15PTS5",10.81847826,NA,NA,NA,NA,554.3,0.095,NA,"Qikiqtaruk","2015","207",46,0.484210526,0.263,NA,NA,0.72305141,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"461","Salix richardsonii",NA,NA,NA,"HE15PTS5",9.736352357,NA,NA,NA,NA,929.7,0.215,NA,"Qikiqtaruk","2015","207",80.6,0.374883721,0.414,NA,NA,0.604516129,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"462","Salix richardsonii",NA,NA,NA,"HE15PTS9",10.40228789,NA,NA,NA,NA,540.9,0.125,NA,"Qikiqtaruk","2015","213",52.45,0.4196,0.253,0.227,NA,0.745414527,"Male",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"463","Salix richardsonii",NA,NA,NA,"HE15PTS9",10.62539185,NA,NA,NA,NA,811.4,0.16,NA,"Qikiqtaruk","2015","213",63.8,0.39875,0.428,0.405,NA,0.659183673,"Male",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"464","Salix richardsonii",NA,NA,NA,"HE15PTS9",10.14553473,NA,NA,NA,NA,388.2,0.1,NA,"Qikiqtaruk","2015","213",45.35,0.4535,0.312,NA,NA,0.708597285,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"465","Salix richardsonii",NA,NA,NA,"HE15PTS9",9.579346558,NA,NA,NA,NA,689.1,0.18,NA,"Qikiqtaruk","2015","213",85.7,0.476111111,0.41,0.354,NA,0.689626556,"Male",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"466","Salix richardsonii",NA,NA,NA,"HE15PTS9",8.855405405,NA,NA,NA,NA,307.6,0.075,NA,"Qikiqtaruk","2015","213",37,0.493333333,0.31,NA,NA,0.756256801,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"467","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,337.6,NA,NA,"Qikiqtaruk","2015","203",NA,NA,NA,NA,NA,NA,"",69.57645,-138.994435,49,"22/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"468","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,857.3,NA,NA,"Qikiqtaruk","2015","203",NA,NA,NA,NA,NA,NA,"",69.57645,-138.994435,49,"22/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"469","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,846.7,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.57677,138.90984,29,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"470","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,884.6,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.57677,138.90984,29,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"471","Salix richardsonii",NA,NA,NA,"HE15PTS2",NA,NA,NA,NA,NA,325.6,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.57677,138.90984,29,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"472","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,384.2,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"473","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,353,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"474","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,730,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"475","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,546.7,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"476","Salix richardsonii",NA,NA,NA,"HE15PTS3",NA,NA,NA,NA,NA,714.6,NA,NA,"Qikiqtaruk","2015","206",NA,NA,NA,NA,NA,NA,"",69.56985,138.89821,-4,"25/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"477","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,1359,NA,NA,"Qikiqtaruk","2015","207",NA,NA,NA,NA,NA,NA,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"478","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,306.3,NA,NA,"Qikiqtaruk","2015","207",NA,NA,NA,NA,NA,NA,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"479","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,446.3,NA,NA,"Qikiqtaruk","2015","207",NA,NA,NA,NA,NA,NA,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"480","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,441,NA,NA,"Qikiqtaruk","2015","207",NA,NA,NA,NA,NA,NA,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"481","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,639.8,NA,NA,"Qikiqtaruk","2015","207",NA,NA,NA,NA,NA,NA,"",69.57794,138.94218,40,"26/07/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","7"
"482","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,550.3,NA,NA,"Qikiqtaruk","2015","213",NA,NA,NA,NA,NA,NA,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"483","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,544.4,NA,NA,"Qikiqtaruk","2015","213",NA,NA,NA,NA,NA,NA,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"484","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,532,NA,NA,"Qikiqtaruk","2015","213",NA,NA,NA,NA,NA,NA,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"485","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,952.8,NA,NA,"Qikiqtaruk","2015","213",NA,NA,NA,NA,NA,NA,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"486","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,347.7,NA,NA,"Qikiqtaruk","2015","213",NA,NA,NA,NA,NA,NA,"",69.58015,138.92355,74,"01/08/2015","Haydn Thomas, Isla Myers-Smith","Jakob Assmann, Joe Boyle, Santeri Lehtonen, Isabell Eischeid","Single","8"
"487","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,0.034,NA,"Qikiqtaruk","2016","206",NA,NA,0.168,NA,NA,NA,"",69.57645,-138.994435,49,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"488","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,0.073,NA,"Qikiqtaruk","2016","206",NA,NA,0.205,0.175,NA,NA,"",69.57645,-138.994435,49,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"489","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,0.074,NA,"Qikiqtaruk","2016","206",NA,NA,0.155,NA,NA,NA,"",69.57645,-138.994435,49,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"490","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,0.068,NA,"Qikiqtaruk","2016","206",NA,NA,0.24,NA,NA,NA,"",69.57645,-138.994435,49,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"491","Salix richardsonii",NA,NA,NA,"HE15PTS1",NA,NA,NA,NA,NA,NA,0.063,NA,"Qikiqtaruk","2016","206",NA,NA,0.185,NA,NA,NA,"",69.57645,-138.994435,49,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"492","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,0.033,NA,"Qikiqtaruk","2016","206",NA,NA,0.445,0.25,NA,NA,"",69.57794,138.94218,40,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"493","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,0.066,NA,"Qikiqtaruk","2016","206",NA,NA,0.512,NA,NA,NA,"",69.57794,138.94218,40,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"494","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,0.067,NA,"Qikiqtaruk","2016","206",NA,NA,0.382,0.157,NA,NA,"",69.57794,138.94218,40,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"495","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,0.097,NA,"Qikiqtaruk","2016","206",NA,NA,0.454,0.404,NA,NA,"",69.57794,138.94218,40,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"496","Salix richardsonii",NA,NA,NA,"HE15PTS5",NA,NA,NA,NA,NA,NA,0.06,NA,"Qikiqtaruk","2016","206",NA,NA,0.545,0.456,NA,NA,"",69.57794,138.94218,40,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"497","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,0.071,NA,"Qikiqtaruk","2016","206",NA,NA,0.296,NA,NA,NA,"",69.58015,138.92355,74,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"498","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,0.091,NA,"Qikiqtaruk","2016","206",NA,NA,0.204,NA,NA,NA,"",69.58015,138.92355,74,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"499","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,0.097,NA,"Qikiqtaruk","2016","206",NA,NA,0.326,NA,NA,NA,"",69.58015,138.92355,74,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"500","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,0.064,NA,"Qikiqtaruk","2016","206",NA,NA,0.29,NA,NA,NA,"",69.58015,138.92355,74,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"501","Salix richardsonii",NA,NA,NA,"HE15PTS9",NA,NA,NA,NA,NA,NA,0.1,NA,"Qikiqtaruk","2016","206",NA,NA,0.383,NA,NA,NA,"",69.58015,138.92355,74,"24/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"502","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,0.931,0.836,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"503","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,1.48,0,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"504","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,1.24,0,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"505","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,0.22,0,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"506","Salix richardsonii",NA,NA,NA,"HE16PCTraits4",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","181",NA,NA,1.74,0,NA,NA,"",61.219,-138.28477,1577,"29/06/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","6"
"507","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","186",NA,NA,1.067,1.01,NA,NA,"",60.96201,-138.41271,1734,"04/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"508","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","186",NA,NA,0.715,0.69,NA,NA,"",60.96201,-138.41271,1734,"04/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"509","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","186",NA,NA,0.835,0.79,NA,NA,"",60.96201,-138.41271,1734,"04/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"510","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","186",NA,NA,0.863,0.732,NA,NA,"",60.96201,-138.41271,1734,"04/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"511","Salix richardsonii",NA,NA,NA,"HE16KPTraits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","186",NA,NA,0.665,0.622,NA,NA,"",60.96201,-138.41271,1734,"04/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"512","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","187",NA,NA,1.352,0,NA,NA,"",60.96727,-138.42202,1616,"05/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"513","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","187",NA,NA,1.43,0,NA,NA,"",60.96727,-138.42202,1616,"05/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"514","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","187",NA,NA,0.804,0,NA,NA,"",60.96727,-138.42202,1616,"05/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"515","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","187",NA,NA,1.81,1.62,NA,NA,"",60.96727,-138.42202,1616,"05/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"516","Salix richardsonii",NA,NA,NA,"HE16KPTraits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2016","187",NA,NA,1.445,1.248,NA,NA,"",60.96727,-138.42202,1616,"05/07/2016","Haydn Thomas","Sandra Angers-Blondin, John Godlee, Eleanor Walker","Single","7"
"517","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,0.91,0.842,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"518","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.48,1.43,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"519","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.8,1.63,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"520","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,0.82,0.76,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"521","Salix richardsonii",NA,NA,NA,"KP17Traits1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","218",NA,NA,1.25,1.06,NA,NA,"",60.97682,138.41019,1472,"06/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"522","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.575,0.54,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"523","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,1.04,1,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"524","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.539,0.53,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"525","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.57,0,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"526","Salix richardsonii",NA,NA,NA,"KP17Traits2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","219",NA,NA,0.41,0.4,NA,NA,"",60.96206,-138.41288,1716,"07/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"527","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.388,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"528","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.66,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"529","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.55,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"530","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.31,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"531","Salix richardsonii",NA,NA,NA,"PCTRAITSS1",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","225",NA,NA,0.66,NA,NA,NA,"",61.21222,-138.27775,1649,"13/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"532","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","226",NA,NA,NA,NA,NA,NA,"",61.2143,-138.28691,1652,"14/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"533","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","226",NA,NA,NA,NA,NA,NA,"",61.2143,-138.28691,1652,"14/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"534","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","226",NA,NA,NA,NA,NA,NA,"",61.2143,-138.28691,1652,"14/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"535","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","226",NA,NA,NA,NA,NA,NA,"",61.2143,-138.28691,1652,"14/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
"536","Salix richardsonii",NA,NA,NA,"PCTRAITSS2",NA,NA,NA,NA,NA,NA,NA,NA,"Kluane","2017","226",NA,NA,NA,NA,NA,NA,"",61.2143,-138.28691,1652,"14/08/2017","Haydn Thomas","Izzy Rich, Cameron Cosgrove, Matt Little","Single","8"
