Bed,SampleID,Bed_old,SampleID_old,Year_planted,Species,Site,Plant_ID_fulcrum,Sample_Date,Month,Day,Year,Canopy_Height_cm,Width_cm,Width_2_cm,Stem_diameter ,Stem_Elongation_1_mm,Stem_Elongation_2_mm,Stem_Elongation_3_mm,Length_1_mm,Length_2_mm,Length_3_mm,Fresh_mass,Dry_mass,LA,LDMC,SLA,Notes_canopy_height_prev_cm,August_2021_notes,July_2021_notes
SAB,KP16Sa13,SAB,KP16Sa13,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa13,SAB,KP16Sa13,2016,Salix arctica,Kluane,NA,11/08/2021,8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa14,SAB,KP16Sa14,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa14,SAB,KP16Sa14,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa15,SAB,KP16Sa15,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa15,SAB,KP16Sa15,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa15,SAB,KP16Sa15,2016,Salix arctica,Kluane,NA,11/08/2021,8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa16,SAB,KP16Sa16,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa16,SAB,KP16Sa16,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa17,SAB,KP16Sa17,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa17,SAB,KP16Sa17,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SAB,KP16Sa18,SAB,KP16Sa18,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_removed_tag,NA,NA
SAB,KP16Sa18,SAB,KP16Sa18,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
SAB,KP16Sa19,SAB,KP16Sa19,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAB,KP16Sa19,SAB,KP16Sa19,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAB,KP16Sa20,SAB,KP16Sa20,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty,NA,NA
SAB,KP16Sa20,SAB,KP16Sa20,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty,NA,NA
JA,KP16Sa5,JA,KP16Sa5,2016,Salix arctica,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,tagged as k16sa5,NA
JA,KP16Sa5,JA,KP16Sa5,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,tagged as k16sa5,NA
SAB,KP16Sa6,SAB,KP16Sa6,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,5.4,7.2,5.8,7,7,8,9,20,23,24,NA,NA,NA,NA,NA,alive,NA,NA
SAB,KP16Sa6,SAB,KP16Sa6,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,5.2,7,6.5,6,5,7,4,22,25,24,NA,NA,NA,NA,NA,5.4,NA,Some leaves browning almost translucent 
SAB,KP16Sa6,SAB,KP16Sa6,2016,Salix arctica,Kluane,NA,11/08/2021,8,11,2021,5.1,7,6.8,5,6,4,6,24,26,20,NA,NA,NA,NA,NA,5.2,Leaves are turning brown and have rust spots,Some leaves browning almost translucent 
SAB,KP16Sa8,SAB,KP16Sa8,2016,Salix arctica,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_removed_tag,NA,NA
SAB,KP16Sa8,SAB,KP16Sa8,2016,Salix arctica,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
CF,KP16Sp1,CF,KP16Sp1,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp1,CF,KP16Sp1,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp11,SL,KP16Sp11,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SL,KP16Sp11,SL,KP16Sp11,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
SL,KP16Sp13,SL,KP16Sp13,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp13,SL,KP16Sp13,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp14,SL,KP16Sp14,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty,NA,NA
SL,KP16Sp14,SL,KP16Sp14,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_no_tag ,NA,NA
JG,KP16Sp16,JG,KP16Sp16,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp16,JG,KP16Sp16,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp17,JG,KP16Sp17,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp17,JG,KP16Sp17,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp18,JG,KP16Sp18,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp18,JG,KP16Sp18,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp19,JG,KP16Sp19,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_removed_tag,NA,NA
JG,KP16Sp19,JG,KP16Sp19,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
CF,KP16Sp2,CF,KP16Sp2,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp2,CF,KP16Sp2,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp21,SL,KP16Sp21,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp21,SL,KP16Sp21,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp22,SL,KP16Sp22,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty,NA,NA
SL,KP16Sp22,SL,KP16Sp22,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_no_tag ,NA,NA
SL,KP16Sp23,SL,KP16Sp23,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty,NA,NA
SL,KP16Sp23,SL,KP16Sp23,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_no_tag ,NA,NA
SL,KP16Sp24,SL,KP16Sp24,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,25.8,33,17.5,12,13,11,12,25,24,31,NA,NA,NA,NA,NA,26.1,NA,NA
SL,KP16Sp24,SL,KP16Sp24,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,24,35,20,12,11,6,19,26,29,30,NA,NA,NA,NA,NA,25.8,NA,Some rust
SL,KP16Sp24,SL,KP16Sp24,2016,Salix pulchra,Kluane,NA,09/08/2021,8,9,2021,24.5,36,21,12,7,21,11,29,28,32,NA,NA,NA,NA,NA,24,Leaves are turning yellow and brown and are slightly rusty,Some rust
SL,KP16Sp25,SL,KP16Sp25,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL,KP16Sp25,SL,KP16Sp25,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMS,KP16Sp26,IMS,KP16Sp26,2016,Salix pulchra,Kluane,NA,19/06/2021,6,19,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty ,NA,NA
IMS,KP16Sp26,IMS,KP16Sp26,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
IMS,KP16Sp27,IMS,KP16Sp27,2016,Salix pulchra,Kluane,NA,19/06/2021,6,19,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty ,NA,NA
IMS,KP16Sp27,IMS,KP16Sp27,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
IMS,KP16Sp28,IMS,KP16Sp28,2016,Salix pulchra,Kluane,NA,19/06/2021,6,19,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead_tag_removed ,NA,NA
IMS,KP16Sp28,IMS,KP16Sp28,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
IMS,KP16Sp29,IMS,KP16Sp29,2016,Salix pulchra,Kluane,NA,19/06/2021,6,19,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty ,NA,NA
IMS,KP16Sp29,IMS,KP16Sp29,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
CF,KP16Sp3,CF,KP16Sp3,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp3,CF,KP16Sp3,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMS,KP16Sp30,IMS,KP16Sp30,2016,Salix pulchra,Kluane,NA,19/06/2021,6,19,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty ,NA,NA
IMS,KP16Sp30,IMS,KP16Sp30,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
AB,KP16Sp32,AB,KP16Sp32,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB,KP16Sp32,AB,KP16Sp32,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AB,KP16Sp33,AB,KP16Sp33,2016,Salix pulchra,Kluane,105249881,20/06/2021,6,20,2021,38.5,57,61,41,11,16,7,35,32,40,NA,NA,NA,NA,NA,33.2,NA,NA
AB,KP16Sp33,AB,KP16Sp33,2016,Salix pulchra,Kluane,105249881,14/07/2021,7,14,2021,36,64,49,37,23,31,13,37,32,36,NA,NA,NA,NA,NA,38.5,NA,Some cobwebs 
AB,KP16Sp33,AB,KP16Sp33,2016,Salix pulchra,Kluane,105249881,11/08/2021,8,11,2021,42.2,58.4,38,34,22,9,5,36,37,28,NA,NA,NA,NA,NA,36,Leaves are yellow and brown ,Some cobwebs 
AB,KP16Sp34,AB,KP16Sp34,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_removed_tag,NA,NA
AB,KP16Sp34,AB,KP16Sp34,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed ,NA,NA
AB,KP16Sp35,AB,KP16Sp35,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_removed_tag,NA,NA
AB,KP16Sp35,AB,KP16Sp35,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed ,NA,NA
JG,KP16Sp36,JG,KP16Sp36,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_removed_tag,NA,NA
JG,KP16Sp36,JG,KP16Sp36,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
JG,KP16Sp37,JG,KP16Sp37,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp37,JG,KP16Sp37,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp38,JG,KP16Sp38,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp38,JG,KP16Sp38,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JG,KP16Sp39,JG,KP16Sp39,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,3.2,4.1,3.1,3,5,7,3,13,19,17,NA,NA,NA,NA,NA,empty ,NA,NA
JG,KP16Sp39,JG,KP16Sp39,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,2,4.5,4,3,4,7,2,14,16,12,NA,NA,NA,NA,NA,3.2,NA,Slight herbivory. Some leaves are turning brown 
JG,KP16Sp39,JG,KP16Sp39,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,2,3.3,3.1,3,4,8,NA,16,13,15,NA,NA,NA,NA,NA,2,Leaves turning brown ,Slight herbivory. Some leaves are turning brown 
IMS,KP16Sp41,IMS,KP16Sp41,2016,Salix pulchra,Kluane,NA,19/06/2021,6,19,2021,12.8,7.1,5.8,10,2,NA,NA,23,21,20,NA,NA,NA,NA,NA,11.3,"Dead stem with some growth but leaves drying, furled up",NA
IMS,KP16Sp41,IMS,KP16Sp41,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,"deadstem with some growth but leaves drying, furled up",NA
IMS,KP16Sp41,IMS,KP16Sp41,2016,Salix pulchra,Kluane,NA,09/08/2021,8,9,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
CF,KP16Sp42,CF,KP16Sp42,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp42,CF,KP16Sp42,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp43,CF,KP16Sp43,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,19.2,24.2,10.9,28,24,31,32,31,31,30,NA,NA,NA,NA,NA,19.2,NA,NA
CF,KP16Sp43,CF,KP16Sp43,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,18.5,28,17.4,14,14,24,11,46,30,31,NA,NA,NA,NA,NA,19.2,NA,NA
CF,KP16Sp43,CF,KP16Sp43,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,18.5,27,18,14,27,24,6,29,30,42,NA,NA,NA,NA,NA,18.5,Leaves are turning yellow and brown ,NA
CF,KP16Sp44,CF,KP16Sp44,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp44,CF,KP16Sp44,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp45,CF,KP16Sp45,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
CF,KP16Sp45,CF,KP16Sp45,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead_tag_removed ,NA,NA
CF,KP16Sp46,CF,KP16Sp46,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,27.2,22.4,13.1,12,52,55,52,38,38,41,NA,NA,NA,NA,NA,27.2,NA,NA
CF,KP16Sp46,CF,KP16Sp46,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,23,27,23.5,13,25,27,42,33,38,28,NA,NA,NA,NA,NA,27.2,NA,NA
CF,KP16Sp46,CF,KP16Sp46,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,22.2,18.5,22,12,48,12,29,42,35,32,NA,NA,NA,NA,NA,23,Leaves turning yellow and brown. Slight rust,NA
MG,KP16Sp47,MG,KP16Sp47,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
MG,KP16Sp47,MG,KP16Sp47,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead,NA,NA
MG,KP16Sp47,MG,KP16Sp47,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed ,NA,NA
MG,KP16Sp48,MG,KP16Sp48,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MG,KP16Sp48,MG,KP16Sp48,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp5,CF,KP16Sp5,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp5,CF,KP16Sp5,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp51,CF,KP16Sp51,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,24.9,15.8,12,9,52,21,40,28,32,27,NA,NA,NA,NA,NA,24.9,NA,NA
CF,KP16Sp51,CF,KP16Sp51,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,13,7.4,5.5,5,21,9,6,25,22,26,NA,NA,NA,NA,NA,24.9,NA,NA
CF,KP16Sp51,CF,KP16Sp51,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,13.6,8.3,6.5,9,20,18,4,23,20,26,NA,NA,NA,NA,NA,13,Leaves turning brown at tips slightly rusty ,NA
CF,KP16Sp52,CF,KP16Sp52,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,11.2,30.5,18.1,11,25,17,24,36,43,36,NA,NA,NA,NA,NA,11.2,NA,NA
CF,KP16Sp52,CF,KP16Sp52,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,14,26.6,21,10,33,11,17,42,37,35,NA,NA,NA,NA,NA,11.2,NA,NA
CF,KP16Sp52,CF,KP16Sp52,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,16.5,25.5,17.3,12,12,14,17,42,38,33,NA,NA,NA,NA,NA,14,Leaves are turning yellow and brown ,NA
CF,KP16Sp53,CF,KP16Sp53,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp53,CF,KP16Sp53,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp54,CF,KP16Sp54,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp54,CF,KP16Sp54,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF,KP16Sp55,CF,KP16Sp55,2016,Salix pulchra,Kluane,NA,20/06/2021,6,20,2021,26.9,88,10.2,8,15,14,15,26,24,24,NA,NA,NA,NA,NA,26.9,NA,NA
CF,KP16Sp55,CF,KP16Sp55,2016,Salix pulchra,Kluane,NA,14/07/2021,7,14,2021,27.4,9.5,9.8,8,8,9,10,23,26,23,NA,NA,NA,NA,NA,26.9,NA,NA
CF,KP16Sp55,CF,KP16Sp55,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,26,10,7,8,9,8,11,21,23,22,NA,NA,NA,NA,NA,27.4,Leaf tips turning brown,NA
JG,KP16Sp56,JG,KP16Sp56,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,24.6,40.2,28.5,12,34,27,11,35,33,34,NA,NA,NA,NA,NA,20.2,NA,NA
JG,KP16Sp56,JG,KP16Sp56,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,22,41.5,28.5,13,25,35,28,26,35,30,NA,NA,NA,NA,NA,24.6,NA,A few small patches of rust 
JG,KP16Sp56,JG,KP16Sp56,2016,Salix pulchra,Kluane,NA,11/08/2021,8,11,2021,23,42.5,29,12,27,29,19,29,27,35,NA,NA,NA,NA,NA,22,Ends of leaves turning brown. Some rust on underside ,A few small patches of rust 
JG,KP16Sp57,JG,KP16Sp57,2016,Salix pulchra,Kluane,NA,21/06/2021,6,21,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead_removed_tag,NA,NA
JG,KP16Sp57,JG,KP16Sp57,2016,Salix pulchra,Kluane,NA,15/07/2021,7,15,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,empty_tag_removed,NA,NA
