"","SampleID_standard","Length_1_mm","Length_2_mm","Length_3_mm","Month","Day","Year","Site","population","Species","mean_leaf_length","Bed","Year_planted","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","mean_stem_elong","mean_width","Latitude","Longitude","Elevation","Sample_ID","Sample_age"
"2200","H18SR18",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2201","H18SR19",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2202","H18SR2",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2018,2.9,NA,NA,NA,2.1,2.4,NA,NA,NA,NA,NA,NA,NA,2
"2203","H18SR20",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2204","H18SR21",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2205","H18SR22",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2206","H18SR23",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2207","H18SR24",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2208","H18SR25",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2209","H18SR26",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2210","H18SR27",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2018,12.4,NA,NA,NA,11.1,8.6,NA,NA,NA,NA,NA,NA,NA,2
"2211","H18SR28",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2212","H18SR29",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2018,5.4,NA,NA,NA,43,42,40,41.6666666666667,NA,NA,NA,NA,NA,2
"2213","H18SR3",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2214","H18SR30",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2018,12.2,NA,NA,NA,39,35,14,29.3333333333333,NA,NA,NA,NA,NA,2
"2215","H18SR4",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2216","H18SR5",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2217","H18SR6",16,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2018,1.5,NA,NA,NA,6,4,4,4.66666666666667,NA,NA,NA,NA,NA,2
"2218","H18SR7",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2219","H18SR8",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2018,4.2,NA,NA,NA,18,14,20,17.3333333333333,NA,NA,NA,NA,NA,2
"2220","H18SR9",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2221","HE15SP26",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2222","HE16SA10",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2223","HE16SA14",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2224","HE16SA17",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2225","HE16SA19",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2226","HE16SA20",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2227","HE16SA3",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"JA",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2228","HE16SA6",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2229","HE16SA7",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2230","HE16SA8",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix arctica",NA,"SAB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2231","HE16SP1",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2232","HE16SP10",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2233","HE16SP11",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2234","HE16SP12",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2235","HE16SP13",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2236","HE16SP14",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2237","HE16SP15",20,18,18,8,19,2020,"Common_garden","Northern","Salix pulchra",18.6666666666667,"SL",2016,5.1,NA,NA,NA,55,24,15,31.3333333333333,NA,NA,NA,NA,NA,4
"2238","HE16SP16",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2239","HE16SP17",22,20,19,8,19,2020,"Common_garden","Northern","Salix pulchra",20.3333333333333,"JG",2016,4,NA,NA,NA,35,22,44,33.6666666666667,NA,NA,NA,NA,NA,4
"2240","HE16SP18",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2241","HE16SP19",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2242","HE16SP2",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2243","HE16SP20",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2244","HE16SP21",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2245","HE16SP22",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2246","HE16SP23",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2247","HE16SP24",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2248","HE16SP25",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2249","HE16SP26",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2250","HE16SP27",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2251","HE16SP28",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2252","HE16SP29",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2253","HE16SP30",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"JG",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2254","HE16SP4",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2255","HE16SP6",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2256","HE16SP7",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2257","HE16SP8",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"SL",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2258","HE16SR1",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2259","HE16SR10",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2260","HE16SR11",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2261","HE16SR13",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2262","HE16SR15",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2263","HE16SR17",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2264","HE16SR18",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2265","HE16SR19",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2266","HE16SR2",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2267","HE16SR20",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2268","HE16SR21",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2269","HE16SR22",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2270","HE16SR23",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2271","HE16SR25",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"GD",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2272","HE16SR26",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2273","HE16SR27",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2274","HE16SR27",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"EW",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2275","HE16SR4",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2276","HE16SR5",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2277","HE16SR6",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2278","HE16SR7",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2279","HE16SR9",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2280","HESP11",29,35,32,8,19,2020,"Common_garden","Northern","Salix pulchra",32,"MG",2013,7.4,NA,NA,NA,31,93,54,59.3333333333333,NA,NA,NA,NA,NA,7
"2281","HESP12",27,26,28,8,19,2020,"Common_garden","Northern","Salix pulchra",27,"CF",2013,14.3,NA,NA,NA,31,31,34,32,NA,NA,NA,NA,NA,7
"2282","HESP12",24,28,28,8,19,2020,"Common_garden","Northern","Salix pulchra",26.6666666666667,"MG",2013,25.6,NA,NA,NA,32,34,18,28,NA,NA,NA,NA,NA,7
"2283","HESP14",23,21,30,8,19,2020,"Common_garden","Northern","Salix pulchra",24.6666666666667,"MG",2013,3.8,NA,NA,NA,26,25,14,21.6666666666667,NA,NA,NA,NA,NA,7
"2284","HESP17",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"MG",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2285","HESP17",9,16,17,8,19,2020,"Common_garden","Northern","Salix pulchra",14,"MG",2013,12.2,NA,NA,NA,4.5,8.2,15.4,9.36666666666667,NA,NA,NA,NA,NA,7
"2286","HESP18",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"MG",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2287","HESP2",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"IMS",2013,4.2,NA,NA,NA,10,8,6,8,NA,NA,NA,NA,NA,7
"2288","HESP20",14,23,22,8,19,2020,"Common_garden","Northern","Salix pulchra",19.6666666666667,"MG",2013,10.4,NA,NA,NA,16,14,21,17,NA,NA,NA,NA,NA,7
"2289","HESP23",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2290","HESP24",24,22,23,8,19,2020,"Common_garden","Northern","Salix pulchra",23,"IMS",2013,22.4,NA,NA,NA,24,23,31,26,NA,NA,NA,NA,NA,7
"2291","HESP26",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2292","HESP29",15.43,17.64,22.02,8,19,2020,"Common_garden","Northern","Salix pulchra",18.3633333333333,"AB",2013,10,NA,NA,NA,31.85,22.62,18.32,24.2633333333333,NA,NA,NA,NA,NA,7
"2293","HESP3",30,34,41,8,19,2020,"Common_garden","Northern","Salix pulchra",35,"IMS",2013,34.2,NA,NA,NA,50,41,52,47.6666666666667,NA,NA,NA,NA,NA,7
"2294","HESP30",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"AB",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2295","HESP4",15,18,22,8,19,2020,"Common_garden","Northern","Salix pulchra",18.3333333333333,"IMS",2013,6.1,NA,NA,NA,21,10,8,13,NA,NA,NA,NA,NA,7
"2296","HESP4",22,18,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"IMS",2013,8.8,NA,NA,NA,20,12,24,18.6666666666667,NA,NA,NA,NA,NA,7
"2297","HESP5",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix pulchra",NA,"IMS",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2298","HESP6",11,16,12,8,19,2020,"Common_garden","Northern","Salix pulchra",13,"CF",2013,15.2,NA,NA,NA,18,21,16,18.3333333333333,NA,NA,NA,NA,NA,7
"2299","HESR13",23,23,24,8,19,2020,"Common_garden","Northern","Salix richardsonii",23.3333333333333,"SW",2013,11.1,NA,NA,NA,55,32,22,36.3333333333333,NA,NA,NA,NA,NA,7
"2300","HESR17",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"IR",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2301","HESR2",5,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2013,7.3,NA,NA,NA,34,42,41,39,NA,NA,NA,NA,NA,7
"2302","HESR21",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2013,9.5,NA,NA,NA,22.08,26.73,21.4,23.4033333333333,NA,NA,NA,NA,NA,7
"2303","HESR23",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2013,5.8,NA,NA,NA,11.07,14.49,11.09,12.2166666666667,NA,NA,NA,NA,NA,7
"2304","HESR26",40.73,34.94,30.64,8,19,2020,"Common_garden","Northern","Salix richardsonii",35.4366666666667,"AC",2013,9.8,NA,NA,NA,12.68,17.29,12.61,14.1933333333333,NA,NA,NA,NA,NA,7
"2305","HESR27",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"AC",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2306","HESR3",21,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2013,11.6,NA,NA,NA,15,25,34,24.6666666666667,NA,NA,NA,NA,NA,7
"2307","HESR4",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2013,7.8,NA,NA,NA,47,45,46,46,NA,NA,NA,NA,NA,7
"2308","HESR4B_CLONE",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"LB",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2309","HESR6",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"SW",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2310","HESR7",NA,NA,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"SW",2013,2.2,NA,NA,NA,42,21,30,31,NA,NA,NA,NA,NA,7
"2311","HESR8",24,23,NA,8,19,2020,"Common_garden","Northern","Salix richardsonii",NA,"SW",2013,10.7,NA,NA,NA,25,14,18,19,NA,NA,NA,NA,NA,7
"2312","K15CSR2",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"LB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2313","K15CSR3",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"LB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2314","K15CSR5",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"SW",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2315","K15ESP6",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2316","K15ESP7",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2317","K15ESP8",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2318","K15ESP9",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2319","K15PSA10",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2320","K15PSA11",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2321","K15PSA12",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2322","K15PSA13",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2323","K15PSA15",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2324","K15PSA2",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2325","K15PSA6",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2326","K15PSA7",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2327","K15PSA8",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2328","K15PSA9",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix arctica",NA,"JB",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2329","K15PSP10",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2330","K15PSP6",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2331","K15PSP7",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2332","K15PSP8",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2333","K15PSP9",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix pulchra",NA,"MG",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2334","K15PSR10",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"IR",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2335","K15PSR11",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"IR",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2336","K15PSR12",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"IR",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2337","K15PSR15",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"AC",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2338","K15PSR6",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"IR",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2339","K15PSR7",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"IR",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2340","K15PSR9",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"IR",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2341","K15SSR5",NA,NA,NA,8,19,2020,"Common_garden","Southern","Salix richardsonii",NA,"SW",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
